"Latittude","Longitude","wind_speed","mss"
"-36.088676","22.391989","5.6817093","0.016482815"
"13.969223","285.37866","3.3183098","0.007494291"
"33.567802","238.85506","0.78617704","0.0012259617"
"2.7453966","277.38806","6.0659094","0.015212463"
"-25.093468","61.542717","4.481281","0.011637894"
"13.5888815","135.49207","8.804647","0.019793632"
"17.952723","133.54608","10.691152","0.024849337"
"-36.4443","24.521183","NaN","NaN"
"21.573402","147.75943","8.723497","0.022221843"
"19.741125","147.06816","8.122187","0.02181719"
"24.13644","145.38107","7.1915455","0.019591605"
"-33.708702","66.54252","7.106031","0.018479845"
"13.603799","135.51442","8.887624","0.019966312"
"33.550957","238.91208","0.7762466","0.0012327362"
"2.7144892","277.4326","5.784307","0.014790475"
"13.937557","285.4242","3.4718225","0.008071983"
"-36.088795","22.459131","5.6361804","0.016395085"
"-25.075508","61.599377","4.608073","0.011651663"
"17.980688","133.59004","9.740807","0.02281758"
"21.600773","147.81058","8.490477","0.021575244"
"24.1643","145.43329","6.971219","0.018997336"
"-36.442127","24.588514","NaN","NaN"
"-33.688873","66.6027","7.2637796","0.018684426"
"19.768488","147.11891","8.113077","0.021843402"
"13.632983","135.55817","8.814351","0.020011773"
"29.334078","233.53879","NaN","NaN"
"33.5341","238.96913","0.77223533","0.0012373152"
"2.6835628","277.47708","5.910865","0.014826968"
"-36.088875","22.526276","5.464633","0.015967255"
"13.905893","285.46973","3.385197","0.007622283"
"-25.057487","61.656013","5.226521","0.013700519"
"18.011189","133.63802","9.509429","0.022248385"
"33.526436","238.99506","0.7671252","0.0012489689"
"-36.43992","24.655848","NaN","NaN"
"24.19214","145.48553","6.9710813","0.019012723"
"19.79584","147.1696","8.167743","0.022041282"
"21.628124","147.86176","8.655501","0.021799786"
"-33.669018","66.66286","6.850803","0.018067854"
"13.664099","135.60484","8.917908","0.020254217"
"13.88214","285.50385","3.3689942","0.007680668"
"2.6526392","277.52155","5.42353","0.01351437"
"-36.088917","22.593418","5.3580074","0.015724247"
"-25.03949","61.712658","5.320092","0.013651126"
"18.041685","133.68602","9.3540945","0.02187559"
"29.308481","233.62627","NaN","NaN"
"19.823168","147.2203","8.093881","0.02193592"
"21.655455","147.9129","8.820949","0.022402862"
"-36.437668","24.723179","6.6614747","0.0177191"
"24.219963","145.53781","6.8780684","0.018876342"
"-33.64913","66.722984","6.6153216","0.01762786"
"13.695198","135.65155","8.964468","0.02008018"
"13.842557","285.56073","3.3951178","0.007803374"
"2.6216862","277.56604","5.321138","0.013219187"
"-36.088917","22.660559","5.4144955","0.015852088"
"-25.021423","61.76926","5.3586807","0.014299306"
"18.072159","133.73402","10.165682","0.023443501"
"25.364624","147.56487","5.664162","0.015892139"
"-36.43538","24.790504","6.6164484","0.017551793"
"21.682772","147.96402","8.538182","0.022010831"
"24.247772","145.59009","6.897939","0.018933415"
"19.850475","147.27103","NaN","NaN"
"-33.62922","66.7831","6.4556675","0.017015817"
"13.726286","135.69826","8.926604","0.020024193"
"2.5907362","277.6105","5.470297","0.013939739"
"-36.08888","22.727697","5.3420014","0.015651794"
"13.810881","285.60623","3.1905444","0.0070146667"
"-25.003323","61.825844","5.4833574","0.014600066"
"18.102621","133.78206","10.388652","0.02370111"
"25.386106","147.609","5.20036","0.013996128"
"-36.43305","24.857826","6.2482986","0.016670046"
"21.710075","148.01515","NaN","NaN"
"25.396847","147.63107","5.0748854","0.013208245"
"19.877762","147.32178","8.302871","0.022143157"
"24.275566","145.64241","7.149287","0.019510876"
"-33.609283","66.8432","6.4420023","0.01676375"
"13.757359","135.745","8.758859","0.020015629"
"13.779192","285.6517","3.5358288","0.008315516"
"-36.0888","22.794832","5.340812","0.01567457"
"2.5597916","277.65494","5.6508803","0.01445319"
"-24.985191","61.88241","5.171935","0.013596088"
"18.133068","133.83012","10.371851","0.023779413"
"-33.589317","66.903275","6.306699","0.016207185"
"24.303339","145.69473","7.3559494","0.019899622"
"19.905025","147.37254","8.332721","0.022184554"
"-36.430676","24.925133","6.317762","0.016819188"
"13.788417","135.79175","9.0237255","0.020645063"
"21.750986","148.09195","8.152695","0.021768654"
"25.435505","147.71057","8.227542","0.014848743"
"13.747541","285.6972","3.5266614","0.0081787845"
"-24.967028","61.93896","5.1910233","0.013379777"
"2.5287907","277.69937","5.7608576","0.014758776"
"-36.08868","22.861984","5.3827996","0.015780237"
"18.163525","133.87819","10.202844","0.023472022"
"33.433945","239.30563","0.8045165","0.0012113604"
"30.856028","237.40858","2.0676277","0.004124296"
"25.445152","147.73047","7.600327","0.013693318"
"19.93227","147.42332","8.392558","0.022294654"
"24.331093","145.74709","7.7268224","0.020813007"
"-36.428265","24.99244","6.404581","0.016975733"
"-33.56932","66.96332","6.4668436","0.016531354"
"13.819465","135.83852","9.05966","0.020617623"
"21.778244","148.14322","8.138311","0.02168263"
"2.4977841","277.7438","5.6389155","0.014169818"
"13.71589","285.7427","3.2406347","0.007218239"
"-24.948803","61.995476","5.088483","0.013200125"
"-36.088516","22.929157","5.488918","0.016040416"
"18.193966","133.92627","9.763962","0.022695333"
"30.842026","237.45894","2.0202355","0.0036235063"
"33.418453","239.35733","0.83690757","0.0012678112"
"29.222614","233.91747","NaN","NaN"
"-36.42581","25.059748","6.5134974","0.017235452"
"24.358831","145.79947","8.046401","0.021590134"
"19.9595","147.47412","8.5950365","0.02268723"
"-33.549297","67.02333","6.44525","0.016474275"
"13.850496","135.8853","9.163707","0.020629842"
"33.40295","239.409","0.88136417","0.0013146601"
"-36.088306","22.996326","5.5013404","0.016089708"
"2.4668205","277.78824","5.5011215","0.013632131"
"25.486946","147.81667","5.343448","0.013975464"
"21.805481","148.19456","8.406131","0.022239575"
"13.684195","285.78815","3.5177288","0.008127499"
"-24.930567","62.05197","5.1247654","0.013236787"
"18.224392","133.97438","10.194189","0.023588965"
"30.825747","237.51732","1.8524827","0.003199629"
"33.39442","239.4374","0.9053138","0.0013338301"
"-36.423317","25.127048","6.7552676","0.017865468"
"19.986715","147.52495","8.591591","0.022686696"
"24.38655","145.85187","8.348001","0.022235261"
"-33.529247","67.08332","6.4378233","0.016674476"
"13.881514","135.9321","9.333107","0.020633992"
"-36.088055","23.063496","5.811574","0.016937498"
"30.809732","237.57469","1.7577744","0.0029715488"
"21.832699","148.24593","8.573707","0.022449283"
"-24.912312","62.10847","5.207945","0.013384285"
"13.652555","285.83365","3.4621592","0.008138707"
"2.4357796","277.83264","5.90873","0.0153637"
"18.2548","134.0225","10.559854","0.024347153"
"20.013908","147.57579","8.527089","0.022593522"
"24.414257","145.9043","8.930086","0.023568017"
"-36.420776","25.19436","6.6796637","0.017717006"
"-33.509167","67.14329","6.7537446","0.017739743"
"13.9125185","135.97893","9.306218","0.020160576"
"-36.087757","23.130665","5.789829","0.016815508"
"25.538357","147.92288","6.624132","0.018039279"
"21.859894","148.29732","8.662167","0.02247504"
"-24.894005","62.164932","5.2683787","0.013863509"
"30.792849","237.63504","1.6905237","0.0028359042"
"13.620897","285.8791","3.1872325","0.007010231"
"2.4047573","277.87704","5.9554806","0.015422397"
"18.285208","134.07065","11.176747","0.025533328"
"33.3594","239.55357","1.0781295","0.0016681586"
"-36.4182","25.261667","6.726502","0.01785415"
"24.441948","145.95674","9.176609","0.023986852"
"20.041075","147.62666","8.465661","0.022486119"
"-33.489067","67.20324","7.138296","0.018980537"
"13.94351","136.02576","9.336943","0.020573404"
"13.589256","285.9246","3.1710744","0.0069545405"
"30.775932","237.69539","1.6135238","0.0026938566"
"2.373689","277.92145","5.612357","0.014425694"
"-36.08742","23.197811","5.8097568","0.016876876"
"21.88707","148.34874","8.56716","0.022429617"
"-24.87566","62.22137","4.8408427","0.012494502"
"18.315609","134.1188","10.512288","0.02475917"
"-36.415585","25.328974","6.7047067","0.017814144"
"20.068209","147.67754","8.27633","0.02198693"
"24.469627","146.00922","9.295998","0.024177052"
"-33.468933","67.26317","7.203209","0.01898051"
"13.97449","136.07262","9.038568","0.020551752"
"18.330807","134.1429","NaN","NaN"
"25.583275","148.01585","NaN","NaN"
"-36.08704","23.264935","5.703543","0.016594283"
"2.3426309","277.96582","5.6040773","0.01426196"
"13.5575905","285.97003","3.2623782","0.007371963"
"21.914227","148.40018","8.444198","0.02224015"
"33.326645","239.66193","1.1977757","0.0019302919"
"30.758976","237.7557","1.5667173","0.0026032839"
"-24.857288","62.277805","5.3391414","0.014219713"
"-36.41293","25.39628","6.6184545","0.017534822"
"24.497288","146.0617","9.3730545","0.024448974"
"20.095318","147.72844","8.1770735","0.021708654"
"-33.448772","67.323074","6.860755","0.017933885"
"14.005456","136.11949","8.861459","0.02019399"
"33.309437","239.71866","1.1922809","0.0019257959"
"2.311565","278.01016","5.7133064","0.014470673"
"-36.086624","23.332062","5.561197","0.01625404"
"13.52606","286.0157","3.3833487","0.0078321695"
"30.741991","237.816","1.4923793","0.002467149"
"21.941353","148.45164","8.342536","0.022073893"
"-24.838886","62.334213","5.413586","0.0144577725"
"18.383978","134.22723","12.163609","0.026903717"
"-36.410236","25.463587","6.609495","0.017499892"
"30.7335","237.84613","1.4542255","0.0024035294"
"24.524937","146.11423","9.308143","0.024454905"
"20.122402","147.77937","8.151831","0.021604184"
"-33.42859","67.38296","6.7309937","0.01729333"
"14.036408","136.16638","8.841137","0.020228392"
"33.292206","239.77536","1.17021","0.0018320135"
"-36.086163","23.399183","5.3405023","0.015607245"
"25.64093","148.13554","5.18045","0.013992753"
"21.968449","148.50313","8.343397","0.022098508"
"13.494381","286.06113","3.196595","0.0070878854"
"2.2805192","278.05457","5.816753","0.013955479"
"-24.820423","62.39059","5.922951","0.0154610565"
"18.409288","134.26741","10.877113","0.02481397"
"33.28437","239.80112","1.1537749","0.0017858112"
"-36.4075","25.530886","6.3938584","0.016915342"
"30.716476","237.90637","1.3437124","0.0022092056"
"-33.40838","67.44282","6.6738706","0.01734201"
"24.552568","146.16678","9.486981","0.024860578"
"20.149467","147.8303","7.981042","0.020982973"
"14.067343","136.21327","8.930283","0.020553695"
"-36.085663","23.466303","5.341788","0.015628356"
"2.2494283","278.0989","5.810472","0.0149720805"
"13.462731","286.10657","3.3375835","0.007574695"
"21.995525","148.55463","8.453216","0.0223392"
"-24.801964","62.44696","5.7104635","0.01473878"
"18.43712","134.31161","9.987321","0.023200791"
"29.083492","234.38194","2.3757758","0.004771464"
"-36.404716","25.59818","6.439318","0.016987283"
"24.580183","146.21935","9.663198","0.025163176"
"20.176512","147.88127","7.957629","0.020879542"
"-33.388138","67.50266","6.7019815","0.017997263"
"14.098263","136.2602","9.310621","0.021140613"
"-36.085117","23.533422","5.630487","0.015873399"
"22.02258","148.60616","8.414663","0.022039603"
"13.431078","286.152","3.3224235","0.0076296055"
"2.218306","278.14325","5.6021714","0.01407615"
"-24.783438","62.503307","5.815168","0.015345894"
"18.467472","134.35986","9.497637","0.022166628"
"33.246677","239.92474","1.2025279","0.0018428206"
"25.698519","148.25539","NaN","NaN"
"-36.401897","25.665476","6.4127626","0.016886616"
"20.20353","147.93227","8.081199","0.021307623"
"24.60778","146.27194","9.726836","0.025173731"
"-33.367874","67.56249","6.8562746","0.01806674"
"14.1291685","136.30713","9.434998","0.021362476"
"25.708107","148.27538","7.2757707","0.019802961"
"-36.084538","23.600536","5.797152","0.016326133"
"22.049612","148.65771","8.488431","0.022104686"
"13.39942","286.19745","3.2116442","0.00718915"
"2.1871939","278.1876","5.7250957","0.014853613"
"-24.764858","62.55963","6.1721063","0.016184472"
"18.497816","134.40813","9.045516","0.02154326"
"33.22934","239.98131","1.1650698","0.0017761171"
"-36.39904","25.732765","6.4369664","0.01688475"
"20.23051","147.98326","7.6855693","0.020383446"
"24.635359","146.32455","9.864122","0.025369063"
"-33.347584","67.6223","6.8519363","0.017965684"
"14.160062","136.3541","9.730832","0.022008656"
"-36.083916","23.667645","5.8696885","0.01641268"
"13.367765","286.24286","3.3823714","0.0078085335"
"2.156065","278.2319","6.256705","0.016502881"
"-24.746307","62.615948","5.5796766","0.014499676"
"22.076632","148.70929","8.532275","0.021859815"
"33.21357","240.03271","1.2049736","0.0018408345"
"18.52815","134.45642","9.119217","0.021641577"
"25.749632","148.362","NaN","NaN"
"-33.32726","67.68207","7.0178876","0.018517388"
"25.756014","148.37534","NaN","NaN"
"20.257465","148.03427","7.8863645","0.020978944"
"24.662918","146.3772","10.0901375","0.025785044"
"22.090147","148.73509","8.494826","0.021645134"
"-36.39614","25.80005","6.439727","0.016957987"
"14.190938","136.40106","9.659086","0.021702252"
"18.543312","134.48056","9.010224","0.021441158"
"29.021946","234.58453","NaN","NaN"
"33.19776","240.08409","1.3180009","0.002013866"
"2.1249304","278.2762","6.055804","0.01593434"
"13.336115","286.2883","3.3632998","0.0076934327"
"-36.083252","23.734753","6.00768","0.016824387"
"-24.727707","62.672245","5.3438997","0.014210971"
"33.18986","240.1098","1.4158849","0.0021889142"
"-36.393208","25.867334","6.4029427","0.016985176"
"24.690468","146.42987","10.384012","0.026539877"
"20.284395","148.0853","7.627457","0.020334266"
"22.117155","148.7867","8.931643","0.022549767"
"-33.30691","67.74182","7.2490973","0.01868847"
"14.221798","136.44806","9.643767","0.021542393"
"18.573627","134.52888","9.236495","0.021755202"
"13.30444","286.33368","3.3091958","0.00751473"
"2.0938","278.3205","5.6877146","0.014379238"
"-36.082554","23.801863","6.0868826","0.017080937"
"-24.709059","62.728508","6.035279","0.016245566"
"-36.390232","25.934599","6.564273","0.017348997"
"-33.286533","67.801544","6.9985533","0.017814502"
"14.2526455","136.49507","9.797654","0.021943953"
"18.603941","134.57721","9.564344","0.02228883"
"2.062625","278.3648","6.0705614","0.015729247"
"13.272804","286.3791","3.5884986","0.00850781"
"-36.081814","23.868977","6.003512","0.016938174"
"-24.69038","62.784756","6.081293","0.016161075"
"-36.387215","26.001863","6.7146153","0.017664075"
"-33.26613","67.861244","6.8300643","0.017445402"
"18.634241","134.62556","9.728828","0.022700878"
"14.283477","136.5421","9.661114","0.02170797"
"2.0314653","278.4091","5.46412","0.013236968"
"13.241144","286.4245","3.270037","0.007375218"
"-36.081036","23.9361","5.7883368","0.016338803"
"-24.671667","62.840984","5.807621","0.015237784"
"-36.38416","26.069126","6.8841653","0.018012475"
"-33.245697","67.92094","6.6026144","0.01703897"
"18.664532","134.67393","9.832528","0.022835523"
"14.314293","136.58914","9.925964","0.021850271"
"2.0003011","278.45337","5.5830708","0.014434616"
"13.209505","286.46988","3.3638506","0.0076882993"
"-24.652897","62.897182","5.349513","0.013871884"
"-36.080215","24.003225","5.5750036","0.015742885"
"-33.225243","67.980606","6.2546253","0.016059207"
"-36.38106","26.136389","6.834768","0.017789861"
"14.3450985","136.6362","10.02028","0.0217476"
"18.694818","134.72232","9.714171","0.022867858"
"1.9691025","278.49762","5.498163","0.013722966"
"-24.634098","62.953373","5.7751155","0.015327149"
"13.17789","286.51532","3.3631387","0.007619906"
"-36.079353","24.070345","5.4277134","0.015305752"
"-36.377922","26.203657","6.8113074","0.01765535"
"-33.20476","68.04025","6.011192","0.015578069"
"14.375886","136.68329","10.0161","0.021807268"
"18.725096","134.77072","9.66339","0.022488933"
"1.9378908","278.54187","5.1682944","0.012867915"
"13.146254","286.56073","3.2601314","0.0073054023"
"-36.078457","24.137459","5.3061104","0.015015687"
"-24.615322","63.009544","5.505514","0.014271264"
"25.928005","148.73602","NaN","NaN"
"20.438658","148.37906","7.330065","0.019551465"
"24.848492","146.73311","10.375338","0.026176149"
"22.271992","149.0838","NaN","NaN"
"-36.37474","26.270924","6.7684407","0.017576933"
"-33.184254","68.09987","6.1288843","0.016078586"
"18.755356","134.81914","9.299048","0.02177712"
"14.40666","136.73038","9.740828","0.021313407"
"-36.077522","24.204561","5.2925744","0.014947931"
"13.114584","286.6061","3.189509","0.0070819086"
"1.9067023","278.58612","5.125201","0.012736352"
"-24.596483","63.0657","5.3220773","0.013998888"
"24.871344","146.77711","9.91514","0.02577233"
"22.294374","149.12695","7.890738","0.021131182"
"20.460953","148.42169","7.72714","0.02030938"
"-36.371525","26.338186","6.6948967","0.017468093"
"-33.163704","68.159454","6.2750883","0.016288072"
"18.785603","134.86758","9.791209","0.022995569"
"14.437421","136.7775","9.548333","0.02137776"
"24.884474","146.80243","9.76759","0.025515024"
"20.473763","148.44621","7.9649057","0.020887824"
"-36.076546","24.271652","5.3218746","0.015080443"
"-24.577631","63.121845","5.741356","0.015419483"
"13.082929","286.65146","3.3362427","0.007611547"
"1.8754985","278.63037","5.2624288","0.013225615"
"22.32031","149.17702","8.0658045","0.021207951"
"20.498817","148.4942","8.056354","0.021065371"
"-36.368267","26.405445","6.947302","0.01801804"
"-36.076057","24.305193","5.437757","0.015478951"
"24.910156","146.85197","9.549724","0.025188573"
"-33.14314","68.219025","6.2221465","0.016169194"
"14.468163","136.82463","9.476507","0.021482145"
"18.81584","134.91606","9.550949","0.022515237"
"22.345793","149.22624","8.182006","0.021502238"
"1.8442774","278.6746","5.582379","0.014283065"
"13.051282","286.6968","3.2693932","0.007374773"
"-24.558685","63.17793","5.6923156","0.015366284"
"26.004368","148.89673","5.210892","0.01424279"
"33.017845","240.6642","2.2554576","0.0043009953"
"-36.364967","26.4727","7.2255435","0.01872776"
"20.525522","148.54541","8.353496","0.022007907"
"24.93754","146.90485","9.291711","0.024626233"
"-33.122555","68.27858","5.9746733","0.015719675"
"14.498891","136.87178","9.631801","0.021728845"
"18.846062","134.96457","9.394384","0.022366265"
"13.01966","286.7422","3.1729033","0.0070033465"
"1.8130176","278.71878","5.4186616","0.0139089795"
"-24.539742","63.23402","5.5605507","0.01444472"
"22.372597","149.27808","8.349918","0.021639874"
"-36.07442","24.40917","5.685851","0.016125742"
"33.001778","240.71542","2.1232157","0.0039774263"
"-36.361633","26.539953","7.325337","0.019065127"
"24.964912","146.9577","9.125111","0.0240678"
"20.5522","148.59662","8.159667","0.02172088"
"-33.101936","68.338104","5.965173","0.015740573"
"14.529606","136.91895","10.131468","0.022783505"
"18.87629","135.01309","9.3429165","0.02240687"
"12.986919","286.78714","3.3394794","0.0075270506"
"1.7817385","278.76297","5.144521","0.012960276"
"22.399378","149.32993","8.391688","0.021741435"
"32.98408","240.77176","1.9871377","0.0036500439"
"-24.52077","63.290077","5.7490315","0.015050587"
"-36.073315","24.478485","5.776417","0.01627538"
"26.055172","149.00424","5.0821347","0.014252514"
"-36.358253","26.607199","7.410942","0.019250892"
"20.578857","148.64786","8.043041","0.02136974"
"24.992268","147.01059","9.099087","0.023865879"
"-33.08129","68.3976","5.9283237","0.01543489"
"18.906506","135.06163","8.964215","0.021670248"
"14.560305","136.96614","10.024973","0.02243944"
"12.955251","286.8325","3.3020794","0.0074541178"
"1.7504767","278.80716","5.00253","0.012336067"
"22.42614","149.38182","8.054947","0.021712117"
"32.964752","240.83319","1.8517369","0.0033037476"
"-24.501762","63.346127","5.6657405","0.014865249"
"-36.07219","24.543312","5.5502124","0.015581257"
"26.078384","149.05342","5.437887","0.014952981"
"30.426464","238.91235","0.82224673","0.0014880557"
"-36.354836","26.674435","NaN","NaN"
"20.605495","148.69913","8.223901","0.021814736"
"25.019608","147.0635","9.081135","0.023774419"
"-33.060623","68.457085","5.6730943","0.014664632"
"18.93671","135.11017","9.074205","0.021875175"
"14.590994","137.01334","10.033017","0.022675635"
"32.947018","240.88948","1.694633","0.0028750626"
"1.7192132","278.85135","4.8521304","0.011970208"
"12.923567","286.87784","3.1611347","0.006979795"
"22.45288","149.43373","8.198939","0.02239616"
"26.099485","149.09816","5.285315","0.013752804"
"-24.482721","63.40216","6.104211","0.016407704"
"-36.071014","24.610376","5.5649533","0.015517338"
"30.411797","238.96222","0.82830805","0.0015049884"
"26.108978","149.1183","5.563217","0.013940428"
"32.93815","240.91762","1.6275572","0.002690708"
"25.046917","147.11644","9.163031","0.024004318"
"-36.35138","26.741673","7.391735","0.019205552"
"20.63211","148.75041","8.002936","0.021148974"
"-33.039917","68.51653","5.6300206","0.01464121"
"14.621665","137.06056","10.009608","0.022570398"
"18.966911","135.15874","8.9608965","0.021628322"
"-36.06986","24.674088","5.4377446","0.01527193"
"-24.463661","63.45816","5.7546296","0.015343659"
"22.479599","149.48566","7.887759","0.021636194"
"1.6879305","278.89554","4.920845","0.012130439"
"30.394749","239.02005","0.81802845","0.0014805978"
"-36.347885","26.808907","7.325409","0.018930152"
"30.386818","239.04697","0.80794084","0.0014787451"
"20.6587","148.80171","8.188837","0.02148382"
"25.074203","147.16942","9.264134","0.024407998"
"-33.019184","68.57596","5.619038","0.01468298"
"18.997099","135.2073","9.164314","0.021911435"
"14.652322","137.1078","10.067312","0.022523146"
"-36.0686","24.741152","5.3231926","0.014995937"
"32.90665","241.01743","1.5448447","0.0025276216"
"22.506298","149.53761","7.982592","0.02192911"
"1.6566094","278.9397","4.966249","0.012270427"
"26.150055","149.20563","NaN","NaN"
"-24.44456","63.51415","6.189827","0.016530953"
"26.162699","149.23251","5.5740056","0.01548878"
"25.101475","147.22243","9.014894","0.024075387"
"-36.344345","26.876139","7.336743","0.018854406"
"20.685272","148.85304","7.898681","0.02096325"
"-32.99844","68.63537","5.568459","0.014556412"
"19.027279","135.25589","9.160541","0.021557966"
"14.682965","137.15506","10.198318","0.02292268"
"32.88884","241.07364","1.6985415","0.0029160334"
"22.532976","149.5896","8.069154","0.02218064"
"1.6252801","278.98383","4.8177443","0.011832243"
"-36.067303","24.808212","5.293037","0.015010926"
"-24.425423","63.57011","5.9864073","0.016168855"
"30.359415","239.13963","0.8282564","0.0015227876"
"32.879936","241.10173","1.7867693","0.0031587214"
"20.711815","148.90439","7.6458626","0.020422436"
"-36.340767","26.943367","7.2087016","0.018515319"
"25.128723","147.27545","8.826851","0.02375601"
"-32.97767","68.694756","5.8323774","0.0150897885"
"19.057446","135.3045","9.006625","0.021293385"
"14.7135935","137.20233","10.429436","0.02299266"
"-36.065968","24.875267","5.2297277","0.014849481"
"22.559631","149.6416","7.7991295","0.021483295"
"-24.406242","63.62606","6.0371795","0.01610444"
"30.341137","239.20139","0.86056924","0.0015745687"
"26.20691","149.32663","5.9576178","0.016269611"
"20.738342","148.95572","7.430984","0.019922456"
"25.155956","147.32849","8.75944","0.023565065"
"-36.337147","27.010588","7.459184","0.01902507"
"-32.956863","68.75413","5.9783297","0.015610121"
"19.087595","135.35313","8.975277","0.021179965"
"14.744212","137.24963","10.599596","0.023367362"
"30.331537","239.23375","0.87365025","0.001613258"
"28.699053","235.62082","NaN","NaN"
"-36.06459","24.94232","5.2279983","0.014873897"
"22.586267","149.69362","7.8902044","0.021603005"
"-24.38704","63.68199","5.241071","0.013908145"
"32.84339","241.21663","2.6989937","0.0057932935"
"20.764854","149.00706","7.095752","0.019138325"
"25.183174","147.38158","8.62604","0.02316039"
"-36.333485","27.077803","7.725798","0.019615216"
"-32.93603","68.81348","5.8850985","0.015668126"
"19.117733","135.40178","8.800206","0.021020012"
"14.774813","137.29694","10.386259","0.023105139"
"26.25105","149.42085","6.518601","0.017618153"
"22.612886","149.74568","7.9085374","0.0214763"
"-24.367794","63.7379","5.990966","0.01589127"
"-36.063168","25.009365","5.2389774","0.014867681"
"-36.32978","27.14501","8.242629","0.02077729"
"25.210371","147.43468","8.577765","0.02298164"
"20.791353","149.05844","7.138041","0.019219784"
"-32.915176","68.872795","5.7499394","0.015115012"
"14.805397","137.34427","10.489931","0.023308696"
"19.14786","135.45044","8.4898","0.020556407"
"22.63948","149.79776","7.9065866","0.02158511"
"-36.06171","25.0764","5.3536425","0.014824631"
"-24.348507","63.793766","6.057074","0.016207421"
"1.4919063","279.17123","4.617157","0.0111277215"
"12.694167","287.2066","2.8999267","0.005988633"
"26.282562","149.4882","NaN","NaN"
"20.817833","149.10985","7.053813","0.019012036"
"25.237553","147.4878","8.518989","0.022873221"
"-36.32604","27.212214","8.339694","0.0210355"
"26.288864","149.50168","NaN","NaN"
"-32.894295","68.93208","5.6123495","0.014479205"
"14.835964","137.39162","10.193473","0.022957945"
"19.177979","135.49913","8.743413","0.020970251"
"1.4683542","279.2043","4.809676","0.0120357415"
"12.670443","287.2406","2.9222968","0.006022459"
"22.666056","149.84987","8.089384","0.021921543"
"-36.060204","25.143438","5.4741054","0.015102419"
"-24.3292","63.849613","5.8183837","0.015419434"
"-36.32225","27.279417","8.327349","0.021025296"
"25.264713","147.54094","8.434724","0.022756297"
"20.844296","149.16132","7.0691385","0.01910881"
"-32.873375","68.99133","5.6413546","0.014698315"
"19.208086","135.54784","8.937864","0.021335071"
"14.866512","137.43898","10.163867","0.02295474"
"28.625856","235.8498","NaN","NaN"
"12.638802","287.28592","2.8707213","0.0058323294"
"1.436935","279.2484","4.6376576","0.011154727"
"22.69261","149.90198","8.204415","0.022256263"
"-36.058662","25.210472","5.6844597","0.0156165175"
"-24.309887","63.905476","6.4634037","0.01709401"
"26.332905","149.59605","7.447313","0.01461209"
"25.291855","147.5941","8.1784935","0.022390328"
"20.87073","149.21278","7.3324885","0.01962874"
"-36.05789","25.243986","5.6790037","0.015606423"
"-32.852432","69.05057","5.579137","0.014714913"
"-36.318428","27.346615","8.29465","0.02108169"
"19.238186","135.59656","9.017651","0.021401318"
"14.897044","137.48636","10.243996","0.023006203"
"26.342337","149.61629","5.8741226","0.015134878"
"-24.29049","63.961277","NaN","NaN"
"1.4055185","279.2925","4.616622","0.011386056"
"22.71914","149.95412","8.096422","0.02207903"
"12.607164","287.33124","2.9486592","0.0061721858"
"25.318974","147.6473","8.368523","0.022891188"
"-36.056305","25.311014","5.971297","0.016292386"
"-36.314583","27.41381","8.017356","0.020499973"
"20.897139","149.26428","7.216917","0.019339338"
"-32.831482","69.10979","5.4026427","0.014320275"
"19.268274","135.6453","9.131633","0.021700975"
"14.927564","137.53375","10.319895","0.022907212"
"22.745646","150.00627","8.15317","0.02226309"
"1.374081","279.33658","4.541619","0.01106701"
"12.575537","287.37656","2.8888125","0.0059886947"
"-24.271076","64.01707","6.438552","0.017412134"
"25.346077","147.7005","8.352419","0.022824306"
"20.923523","149.31581","7.2231092","0.019368185"
"-32.810497","69.16898","5.4810934","0.014324552"
"14.958074","137.58116","10.81846","0.02369177"
"19.298353","135.69405","8.786473","0.021188335"
"1.3426404","279.38065","4.6105537","0.011068567"
"12.543924","287.42184","2.8159108","0.0056924475"
"22.772133","150.05846","8.075728","0.021974914"
"-24.251657","64.07285","6.5407076","0.017849673"
"26.40829","149.758","NaN","NaN"
"28.56141","236.04982","NaN","NaN"
"25.373158","147.75374","8.116712","0.022302141"
"20.949884","149.36734","7.175689","0.019234499"
"-32.789474","69.22815","5.610262","0.01453275"
"14.988567","137.6286","10.913998","0.023756692"
"19.328423","135.74281","8.7733345","0.021297358"
"12.512293","287.46716","2.8216333","0.0057387287"
"22.798597","150.11066","7.7982903","0.021279281"
"1.3111973","279.42468","4.5207987","0.010954333"
"-24.232216","64.128624","6.033121","0.016350681"
"26.433372","149.81204","5.8970017","0.016441593"
"20.976336","149.4189","7.0473466","0.018959934"
"25.40022","147.80699","8.14593","0.02228583"
"-32.768436","69.28731","5.508538","0.014582221"
"19.358479","135.79161","8.530244","0.020551099"
"15.019047","137.67606","11.091164","0.023991937"
"22.825043","150.1629","7.813706","0.021216858"
"1.2797534","279.46875","4.461799","0.010548342"
"12.480641","287.51242","2.729737","0.0053863423"
"-24.212683","64.18434","6.6212344","0.017909387"
"26.456358","149.8616","5.532102","0.015374218"
"25.427265","147.86028","7.8461046","0.021514958"
"21.00277","149.47047","7.002933","0.018917805"
"-32.747375","69.34645","5.412341","0.014408695"
"19.388523","135.84042","8.579329","0.020412259"
"15.04951","137.72353","11.101989","0.024157107"
"26.467848","149.88638","5.811387","0.016171549"
"1.248273","279.51282","4.5264077","0.011051791"
"12.449022","287.5577","2.7084157","0.005435883"
