"latitude","longitude","specific_humidity","surface_pressure","temperature"
"-20.899982","354.80396","0.009186337","102406.86","293.86133"
"10.750006","271.19885","0.01986749","101022.86","301.89258"
"-27.900879","39.55862","0.010056088","101478.86","294.7207"
"15.2929535","148.03448","0.020432064","101294.86","302.9082"
"-36.121178","41.310017","0.011101315","100398.86","289.70508"
"18.885479","276.07977","0.021034786","101502.86","302.9082"
"-20.913671","354.84528","0.009186337","102406.86","293.86133"
"-27.897766","39.604336","0.010056088","101478.86","294.7207"
"-29.446682","42.708767","0.009789059","101486.86","294.01758"
"24.216898","142.32887","0.019196102","101670.86","303.0957"
"17.120672","148.82883","0.0198446","101350.86","303.14258"
"-33.21205","350.3416","0.0067868917","102574.86","289.9082"
"20.197453","146.75954","0.020035336","101510.86","303.18945"
"-23.063175","1.5047493","0.008240292","102390.86","292.58008"
"21.30246","278.4819","0.019646237","101550.86","303.3457"
"-29.735043","357.43237","0.009926388","102302.86","290.93945"
"22.841648","245.86223","0.015327999","101070.86","298.62695"
"-30.016554","354.72046","0.008850643","102350.86","291.79883"
"-12.647742","108.034355","0.0147596095","101358.86","299.9707"
"-6.885047","102.09857","0.016754696","101182.86","301.04883"
"10.722893","271.2467","0.019959042","100958.86","301.51758"
"-33.1257","353.0628","0.0071359365","102350.86","290.23633"
"-10.339254","106.37353","0.015423367","101310.86","300.04883"
"-20.714851","357.37555","0.009281704","102294.86","293.50195"
"-36.115704","41.37707","0.011101315","100398.86","289.70508"
"15.322775","148.08197","0.020432064","101294.86","302.9082"
"18.854408","276.128","0.021034786","101502.86","302.9082"
"-33.233803","350.40125","0.0067868917","102574.86","289.9082"
"-29.440746","42.770374","0.009789059","101486.86","294.01758"
"-20.93636","354.91418","0.009186337","102406.86","293.86133"
"17.150576","148.87663","0.0198446","101350.86","303.14258"
"-27.893585","39.665268","0.010056088","101478.86","294.7207"
"-30.03637","354.77917","0.008850643","102350.86","291.79883"
"-6.8521013","102.142715","0.016754696","101182.86","301.04883"
"-33.147995","353.122","0.0071359365","102350.86","290.23633"
"-23.084269","1.5592384","0.008240292","102390.86","292.58008"
"20.227364","146.80849","0.020035336","101510.86","303.18945"
"-12.6173725","108.0799","0.0147596095","101358.86","299.9707"
"10.695742","271.29453","0.019959042","100958.86","301.51758"
"-10.309223","106.41884","0.015423367","101310.86","300.04883"
"24.247189","142.37845","0.019196102","101670.86","303.0957"
"-29.755404","357.49075","0.009953091","102262.86","290.9082"
"-20.7377","357.44394","0.009281704","102294.86","293.50195"
"21.26409","278.54205","0.019646237","101550.86","303.3457"
"-36.110188","41.44412","0.011101315","100398.86","289.70508"
"18.823326","276.17624","0.021034786","101502.86","302.9082"
"15.352588","148.12944","0.020432064","101294.86","302.9082"
"-20.949955","354.95557","0.009186337","102406.86","293.86133"
"20.814386","273.62354","0.020348141","101622.86","303.04883"
"-27.889381","39.726192","0.00996072","101510.86","294.86133"
"-29.434784","42.83197","0.009666989","101510.86","293.67383"
"20.257263","146.85745","0.019424984","101534.86","303.20508"
"24.27745","142.42805","0.019211361","101678.86","303.23633"
"-33.255524","350.46094","0.006689617","102558.86","289.56445"
"-33.170265","353.18127","0.0071359365","102350.86","290.23633"
"-6.8191566","102.18686","0.016754696","101182.86","301.04883"
"-20.751347","357.485","0.0092397425","102326.86","293.48633"
"-30.056158","354.83795","0.008850643","102350.86","291.79883"
"-23.105282","1.613776","0.00807626","102382.86","292.42383"
"17.180462","148.92438","0.0198446","101350.86","303.14258"
"-12.586994","108.12543","0.0147596095","101358.86","299.9707"
"-29.775734","357.54916","0.009953091","102262.86","290.9082"
"-10.279174","106.46413","0.015423367","101310.86","300.04883"
"21.241058","278.57812","0.019508908","101582.86","303.23633"
"10.668591","271.34238","0.019959042","100958.86","301.51758"
"-36.104633","41.511154","0.011101315","100398.86","289.70508"
"15.382383","148.17688","0.020432064","101294.86","302.9082"
"18.792234","276.22443","0.021034786","101502.86","302.9082"
"-27.885128","39.78711","0.00996072","101510.86","294.86133"
"-29.428776","42.893562","0.009666989","101510.86","293.67383"
"24.307709","142.47768","0.019211361","101678.86","303.23633"
"20.28715","146.90643","0.019424984","101534.86","303.20508"
"17.210335","148.97215","0.0198446","101350.86","303.14258"
"-6.7861786","102.23097","0.016907284","101182.86","301.11133"
"-30.075916","354.89673","0.008850643","102350.86","291.79883"
"-33.27721","350.52063","0.006689617","102558.86","289.56445"
"-20.972603","355.0246","0.009186337","102406.86","293.86133"
"-10.249112","106.50941","0.015457699","101310.86","300.00195"
"10.641417","271.3902","0.019959042","100958.86","301.51758"
"-29.796038","357.6076","0.009953091","102262.86","290.9082"
"-20.769562","357.53973","0.0092397425","102326.86","293.48633"
"-33.192497","353.24057","0.0071359365","102350.86","290.23633"
"-23.1263","1.6683211","0.00807626","102382.86","292.42383"
"21.210346","278.62622","0.019508908","101582.86","303.23633"
"-12.556605","108.17093","0.0147596095","101358.86","299.9707"
"20.771843","273.69754","0.020348141","101622.86","303.04883"
"15.412166","148.22435","0.020432064","101294.86","302.9082"
"-36.09904","41.57818","0.011208126","100398.86","289.62695"
"20.764757","273.70987","0.020348141","101622.86","303.04883"
"18.761131","276.27264","0.021034786","101502.86","302.9082"
"-20.986122","355.06598","0.009186337","102406.86","293.86133"
"-29.422703","42.955154","0.009666989","101510.86","293.67383"
"-27.880806","39.84802","0.00996072","101510.86","294.86133"
"17.24019","149.01993","0.0198446","101350.86","303.14258"
"24.337965","142.52731","0.019211361","101678.86","303.23633"
"-33.298897","350.58038","0.006689617","102558.86","289.56445"
"-30.095646","354.9555","0.008850643","102350.86","291.79883"
"20.317007","146.95561","0.019424984","101534.86","303.20508"
"-23.147282","1.7228882","0.00807626","102382.86","292.42383"
"-10.219041","106.55467","0.015457699","101310.86","300.00195"
"10.614214","271.438","0.019959042","100958.86","301.51758"
"-20.787739","357.59448","0.0092397425","102326.86","293.48633"
"-33.214718","353.29987","0.0071359365","102350.86","290.23633"
"-29.81631","357.66605","0.009953091","102262.86","290.9082"
"-6.7531905","102.27508","0.016907284","101182.86","301.11133"
"21.179634","278.6743","0.019508908","101582.86","303.23633"
"-12.526207","108.216415","0.0147596095","101358.86","299.9707"
"-27.06004","352.0761","0.009377072","102606.86","293.00195"
"22.800741","246.10521","0.016098568","101038.86","299.0332"
"-36.093407","41.64519","0.011208126","100398.86","289.62695"
"15.441932","148.27184","0.020432064","101294.86","302.9082"
"18.730017","276.3208","0.021027157","101478.86","302.7832"
"-27.069271","352.10382","0.009377072","102606.86","293.00195"
"20.34684","147.00499","0.019424984","101534.86","303.20508"
"17.27003","149.06773","0.019264767","101366.86","303.23633"
"-29.416576","43.01696","0.009666989","101510.86","293.67383"
"-27.876465","39.908928","0.00996072","101510.86","294.86133"
"-30.115345","355.01434","0.008850643","102350.86","291.79883"
"21.148903","278.72235","0.019508908","101582.86","303.23633"
"-33.32051","350.64014","0.006689617","102558.86","289.56445"
"-21.008886","355.13495","0.009186337","102406.86","293.86133"
"24.368206","142.57697","0.019211361","101678.86","303.23633"
"10.5870075","271.48578","0.019959042","100958.86","301.51758"
"22.793446","246.14807","0.016098568","101038.86","299.0332"
"-29.836557","357.72455","0.009953091","102262.86","290.9082"
"-10.188955","106.59992","0.015213558","101318.86","299.8457"
"-33.236908","353.3592","0.0071359365","102350.86","290.23633"
"-12.495798","108.261894","0.0147596095","101358.86","299.9707"
"-23.168207","1.7774973","0.00807626","102382.86","292.42383"
"-20.805859","357.64923","0.0092397425","102326.86","293.48633"
"-36.087734","41.712193","0.011208126","100398.86","289.62695"
"15.4716835","148.31932","0.020432064","101294.86","302.9082"
"18.698893","276.36896","0.021027157","101478.86","302.7832"
"20.70091","273.8208","0.020577023","101590.86","303.01758"
"17.299854","149.11555","0.019264767","101366.86","303.23633"
"20.376661","147.05438","0.019424984","101534.86","303.20508"
"-27.872078","39.96981","0.00996072","101510.86","294.86133"
"-30.135015","355.0732","0.008850643","102350.86","291.79883"
"24.398441","142.62665","0.019211361","101678.86","303.23633"
"-29.410433","43.07853","0.009666989","101510.86","293.67383"
"10.55976","271.53354","0.019959042","100958.86","301.51758"
"21.118172","278.7704","0.019508908","101582.86","303.23633"
"-6.68719","102.36325","0.01720483","101174.86","301.48633"
"22.78369","246.2052","0.016098568","101038.86","299.0332"
"-23.189117","1.8321185","0.00807626","102382.86","292.42383"
"-20.823967","357.70404","0.0092397425","102326.86","293.48633"
"-33.25907","353.41858","0.0066114157","102334.86","289.20508"
"-33.342125","350.6999","0.006689617","102558.86","289.56445"
"-12.46538","108.30736","0.0147596095","101358.86","299.9707"
"-29.856775","357.78305","0.009953091","102262.86","290.9082"
"-10.158855","106.645164","0.015213558","101318.86","299.8457"
"-21.026909","355.1902","0.009186337","102406.86","293.86133"
"15.501421","148.36684","0.020432064","101294.86","302.9082"
"-36.08202","41.779182","0.011208126","100398.86","289.62695"
"18.667757","276.4171","0.021027157","101478.86","302.7832"
"17.329662","149.16345","0.019264767","101366.86","303.23633"
"-29.40425","43.1401","0.009666989","101510.86","293.67383"
"24.42868","142.67633","0.019211361","101678.86","303.23633"
"-27.867682","40.030792","0.00996072","101510.86","294.86133"
"22.773888","246.26231","0.016098568","101038.86","299.0332"
"21.08744","278.81842","0.019508908","101582.86","303.23633"
"20.40649","147.10364","0.019424984","101534.86","303.20508"
"-21.044888","355.24542","0.009186337","102406.86","293.86133"
"-10.128742","106.690384","0.015213558","101318.86","299.8457"
"-23.209995","1.8867593","0.00807626","102382.86","292.42383"
"-33.28121","353.47797","0.006886074","102278.86","289.61133"
"-20.842041","357.75885","0.0092397425","102326.86","293.48633"
"-6.654149","102.4073","0.01720483","101174.86","301.48633"
"10.532476","271.5813","0.0198446","100958.86","301.50195"
"-12.434957","108.35281","0.0147596095","101358.86","299.9707"
"-29.876963","357.84158","0.009853909","102254.86","290.89258"
"-30.154655","355.13208","0.008850643","102350.86","291.79883"
"-33.3691","350.77466","0.006689617","102558.86","289.56445"
"-36.07627","41.846157","0.011208126","100398.86","289.62695"
"15.531144","148.41437","0.020432064","101294.86","302.9082"
"18.636608","276.46527","0.021027157","101478.86","302.7832"
"-21.062817","355.30066","0.009186337","102406.86","293.86133"
"-33.385277","350.81952","0.006689617","102558.86","289.56445"
"-29.398035","43.20166","0.009666989","101510.86","293.67383"
"-27.863224","40.091667","0.00996072","101510.86","294.86133"
"24.458899","142.72603","0.019211361","101678.86","303.23633"
"17.359453","149.21136","0.019264767","101366.86","303.23633"
"20.436321","147.15273","0.019424984","101534.86","303.20508"
"-30.174269","355.191","0.008850643","102350.86","291.79883"
"22.764042","246.31943","0.016098568","101038.86","299.0332"
"-23.230858","1.9414154","0.00807626","102382.86","292.42383"
"-10.098624","106.735596","0.015213558","101318.86","299.8457"
"-6.6211233","102.45137","0.01720483","101174.86","301.48633"
"-33.303318","353.53738","0.006886074","102278.86","289.61133"
"-12.40452","108.398254","0.0147596095","101358.86","299.9707"
"10.505173","271.62903","0.0198446","100958.86","301.50195"
"-29.89712","357.90015","0.009853909","102254.86","290.89258"
"21.056696","278.8665","0.019508908","101582.86","303.23633"
"20.62993","273.94388","0.020577023","101590.86","303.01758"
"-20.864626","357.82736","0.009197781","102302.86","293.20508"
"-30.184074","355.22046","0.008850643","102350.86","291.79883"
"-36.07048","41.913136","0.011208126","100398.86","289.62695"
"15.560845","148.4619","0.020165036","101294.86","302.93945"
"18.605452","276.51337","0.021027157","101478.86","302.7832"
"-33.406822","350.8794","0.006689617","102558.86","289.56445"
"-27.858715","40.152527","0.00996072","101510.86","294.86133"
"-29.391773","43.26321","0.009666989","101510.86","293.67383"
"-21.080702","355.35593","0.009224484","102390.86","293.75195"
"24.48909","142.77576","0.019211361","101678.86","303.23633"
"20.466137","147.20183","0.019798825","101534.86","303.23633"
"17.38923","149.25931","0.019264767","101366.86","303.23633"
"21.025934","278.9145","0.019508908","101582.86","303.23633"
"-20.878134","357.86847","0.009197781","102302.86","293.20508"
"-12.374075","108.44368","0.014774868","101366.86","300.01758"
"-10.068494","106.7808","0.015213558","101318.86","299.8457"
"10.477873","271.67676","0.0198446","100958.86","301.50195"
"-23.251682","1.9960921","0.008064816","102406.86","292.36133"
"-29.917248","357.95877","0.009853909","102254.86","290.89258"
"-33.32539","353.5968","0.006886074","102278.86","289.61133"
"-6.588086","102.4954","0.01720483","101174.86","301.48633"
"22.751707","246.39081","0.016098568","101038.86","299.0332"
"-36.06465","41.980114","0.011208126","100398.86","289.62695"
"15.59053","148.50946","0.020165036","101294.86","302.93945"
"18.574284","276.56146","0.021027157","101478.86","302.7832"
"-30.204863","355.28308","0.008850643","102350.86","291.79883"
"-29.385466","43.324753","0.009666989","101510.86","293.67383"
"-27.854162","40.21338","0.00996072","101510.86","294.86133"
"-33.428326","350.93924","0.006640026","102502.86","289.5332"
"-23.272423","2.0508206","0.008064816","102406.86","292.36133"
"24.519306","142.82547","0.019173214","101654.86","303.1582"
"17.418993","149.30725","0.019264767","101366.86","303.23633"
"-33.34745","353.65625","0.006886074","102278.86","289.61133"
"20.495945","147.25095","0.019798825","101534.86","303.23633"
"-21.098587","355.41122","0.009224484","102390.86","293.75195"
"20.994862","278.96234","0.019508908","101582.86","303.23633"
"-10.038343","106.82597","0.015213558","101318.86","299.8457"
"10.450559","271.72446","0.0198446","100958.86","301.50195"
"22.744247","246.43362","0.01620538","101046.86","299.25195"
"-12.343621","108.48909","0.014774868","101366.86","300.01758"
"-29.937347","358.0174","0.009853909","102254.86","290.89258"
"-20.900562","357.93704","0.009197781","102302.86","293.20508"
"-27.170298","352.409","0.009579251","102598.86","292.51758"
"-6.5467277","102.550415","0.01720483","101174.86","301.48633"
"-36.05878","42.04708","0.011208126","100398.86","289.62695"
"15.620197","148.55702","0.020165036","101294.86","302.93945"
"18.543106","276.60956","0.021057675","101478.86","302.7207"
"-30.225634","355.34573","0.008919308","102318.86","291.68945"
"-29.3791","43.3863","0.009666989","101510.86","293.67383"
"-27.849548","40.27423","0.00996072","101510.86","294.86133"
"-21.116465","355.46652","0.009224484","102390.86","293.75195"
"20.52575","147.30008","0.019798825","101534.86","303.23633"
"24.549519","142.87521","0.019173214","101654.86","303.1582"
"-6.5219045","102.583405","0.01720483","101174.86","301.48633"
"-33.44979","350.9992","0.006640026","102502.86","289.5332"
"17.448742","149.35522","0.019264767","101366.86","303.23633"
"22.734283","246.4907","0.01620538","101046.86","299.25195"
"-33.36949","353.71573","0.006886074","102278.86","289.61133"
"-29.957417","358.07605","0.009853909","102254.86","290.89258"
"-23.29316","2.1055655","0.008064816","102406.86","292.36133"
"-10.008136","106.87114","0.015213558","101318.86","299.8457"
"20.96378","279.0102","0.019508908","101582.86","303.23633"
"-12.313156","108.53449","0.014774868","101366.86","300.01758"
"-20.914005","357.9782","0.009197781","102302.86","293.20508"
"10.423212","271.77216","0.0198446","100958.86","301.50195"
"20.544645","274.0918","0.0204931","101590.86","303.08008"
"-36.05287","42.11404","0.011208126","100398.86","289.62695"
"15.649849","148.60461","0.020165036","101294.86","302.93945"
"18.511915","276.65762","0.021057675","101478.86","302.7207"
"22.726788","246.5335","0.01620538","101046.86","299.25195"
"-29.372719","43.44783","0.009502957","101526.86","293.51758"
"-27.844921","40.335068","0.009720394","101542.86","294.7207"
"24.579725","142.92496","0.019173214","101654.86","303.1582"
"-33.391495","353.77524","0.006886074","102278.86","289.61133"
"20.555542","147.34923","0.019798825","101534.86","303.23633"
"17.478476","149.40323","0.019264767","101366.86","303.23633"
"-23.313873","2.1603174","0.008064816","102406.86","292.36133"
"-29.97746","358.1347","0.009853909","102254.86","290.89258"
"-12.282678","108.57988","0.014774868","101366.86","300.01758"
"10.395828","271.81982","0.0198446","100958.86","301.50195"
"-6.48884","102.627426","0.01720483","101174.86","301.48633"
"20.933014","279.05817","0.019508908","101582.86","303.23633"
"-9.977904","106.9163","0.015213558","101318.86","299.8457"
"-20.936403","358.04678","0.009197781","102302.86","293.20508"
"-36.04692","42.180973","0.011208126","100398.86","289.62695"
"15.679487","148.65222","0.020165036","101294.86","302.93945"
"18.480713","276.7057","0.021057675","101478.86","302.7207"
"-20.94534","358.07425","0.009197781","102302.86","293.20508"
"22.716784","246.59056","0.016350338","101030.86","299.68945"
"-29.366272","43.509354","0.009502957","101526.86","293.51758"
"-27.840225","40.395893","0.009720394","101542.86","294.7207"
"-23.334564","2.2151208","0.007874081","102390.86","292.23633"
"-33.41348","353.83478","0.006886074","102278.86","289.61133"
"20.90221","279.10614","0.019798825","101558.86","303.33008"
"24.609907","142.97475","0.019173214","101654.86","303.1582"
"17.508198","149.45123","0.019264767","101366.86","303.23633"
"-12.252191","108.62525","0.014774868","101366.86","300.01758"
"20.58532","147.3984","0.019798825","101534.86","303.23633"
"-9.9476595","106.9615","0.015213558","101318.86","299.8457"
"-29.997477","358.19342","0.009853909","102254.86","290.89258"
"10.368458","271.8675","0.0198446","100958.86","301.50195"
"-6.4557037","102.67139","0.01720483","101174.86","301.48633"
"-36.04093","42.247883","0.011265347","100406.86","289.5332"
"15.709111","148.69983","0.020165036","101294.86","302.93945"
"18.449501","276.75372","0.021057675","101478.86","302.7207"
"-27.835503","40.456715","0.009720394","101542.86","294.7207"
"-29.3598","43.57088","0.009502957","101526.86","293.51758"
"-20.967674","358.14288","0.009197781","102302.86","293.20508"
"-33.435436","353.89435","0.006886074","102278.86","289.61133"
"-23.355217","2.2699246","0.007874081","102390.86","292.23633"
"-30.017464","358.25214","0.009853909","102254.86","290.89258"
"24.639225","143.02603","0.019173214","101654.86","303.1582"
"-12.221699","108.670616","0.0148473475","101366.86","300.04883"
"20.615082","147.4476","0.019798825","101534.86","303.23633"
"17.537905","149.49927","0.019264767","101366.86","303.23633"
"10.341059","271.91513","0.0198446","100958.86","301.50195"
"-9.91744","107.00673","0.015213558","101318.86","299.8457"
"-6.422566","102.71535","0.01720483","101174.86","301.48633"
"20.871424","279.15405","0.019798825","101558.86","303.33008"
"-36.034904","42.31478","0.011265347","100406.86","289.5332"
"18.418285","276.80176","0.021057675","101478.86","302.7207"
"15.738718","148.74747","0.020165036","101294.86","302.93945"
"22.696575","246.70464","0.016350338","101030.86","299.68945"
"-27.830742","40.517525","0.009720394","101542.86","294.7207"
"20.644835","147.49681","0.019798825","101534.86","303.23633"
"24.669441","143.07587","0.019173214","101654.86","303.1582"
"-29.353287","43.632393","0.009502957","101526.86","293.51758"
"-6.3894215","102.75929","0.01720483","101174.86","301.48633"
"-33.457375","353.95392","0.006886074","102278.86","289.61133"
"-30.037422","358.31085","0.009853909","102254.86","290.89258"
"17.567596","149.54732","0.019264767","101366.86","303.23633"
"-12.191196","108.71597","0.0148473475","101366.86","300.04883"
"-20.98547","358.19778","0.009197781","102302.86","293.20508"
"-23.375814","2.3247595","0.007874081","102390.86","292.23633"
"10.313616","271.96277","0.0198446","100958.86","301.50195"
"20.840641","279.20203","0.019798825","101558.86","303.33008"
"-9.887224","107.051956","0.015213558","101318.86","299.8457"
"-21.191944","355.7017","0.009224484","102390.86","293.75195"
"-33.54079","351.25403","0.006640026","102502.86","289.5332"
"-30.31561","355.6188","0.008946011","102278.86","291.31445"
"-36.028835","42.381664","0.011265347","100406.86","289.5332"
"15.768307","148.79512","0.020035336","101310.86","302.98633"
"-33.47381","353.9986","0.006886074","102278.86","289.61133"
"24.699673","143.1257","0.019173214","101654.86","303.1582"
"20.67458","147.54605","0.019798825","101534.86","303.23633"
"-29.346737","43.693897","0.009502957","101526.86","293.51758"
"-33.556793","351.29904","0.006640026","102502.86","289.5332"
"-27.825947","40.57834","0.009720394","101542.86","294.7207"
"17.597273","149.59538","0.019264767","101366.86","303.23633"
"-21.205204","355.74323","0.009224484","102390.86","293.75195"
"-23.39639","2.3796148","0.007874081","102390.86","292.23633"
"-12.160684","108.76131","0.0148473475","101366.86","300.04883"
"-30.057352","358.36963","0.009853909","102254.86","290.89258"
"-21.003296","358.25272","0.009197781","102302.86","293.20508"
"-9.856993","107.09712","0.015213558","101318.86","299.8457"
"-6.356291","102.80325","0.01720483","101174.86","301.48633"
"-30.331743","355.66806","0.008946011","102278.86","291.31445"
"15.797882","148.84279","0.020035336","101310.86","302.98633"
"-36.022724","42.448536","0.011265347","100406.86","289.5332"
"22.676258","246.81868","0.016350338","101030.86","299.68945"
"-29.340137","43.755383","0.009502957","101526.86","293.51758"
"24.729893","143.17554","0.019173214","101654.86","303.1582"
"-27.821098","40.639122","0.009720394","101542.86","294.7207"
"17.626936","149.64348","0.019264767","101366.86","303.23633"
"20.704313","147.5953","0.019798825","101534.86","303.23633"
"-21.222847","355.7986","0.009224484","102390.86","293.75195"
"-33.578117","351.3591","0.006640026","102502.86","289.5332"
"-33.501137","354.07318","0.0072503774","102206.86","290.20508"
"-9.826738","107.14223","0.015213558","101318.86","299.8457"
"-6.3231297","102.84717","0.017441342","101174.86","301.83008"
"-12.130161","108.80664","0.0148473475","101366.86","300.04883"
"-21.021084","358.30768","0.009197781","102302.86","293.20508"
"-30.077251","358.4284","0.009853909","102254.86","290.89258"
"-23.416924","2.4345071","0.007874081","102390.86","292.23633"
"-30.350426","355.72525","0.008946011","102278.86","291.31445"
"15.82744","148.89047","0.020035336","101310.86","302.98633"
"-36.016575","42.515396","0.011265347","100406.86","289.5332"
"17.656582","149.69159","0.01923425","101350.86","303.26758"
"-30.36877","355.78146","0.008946011","102278.86","291.31445"
"20.73403","147.64458","0.019798825","101534.86","303.23633"
"-33.522995","354.13284","0.0072503774","102206.86","290.20508"
"22.663465","246.88994","0.016350338","101030.86","299.68945"
"-33.59942","351.4192","0.006640026","102502.86","289.5332"
"-23.43744","2.489405","0.007874081","102390.86","292.23633"
"-27.816227","40.6999","0.009720394","101542.86","294.7207"
"-21.038815","358.36267","0.009197781","102302.86","293.20508"
"24.760078","143.22542","0.019081661","101654.86","303.17383"
"-21.24045","355.85403","0.009224484","102390.86","293.75195"
"-29.333511","43.816864","0.009502957","101526.86","293.51758"
"-30.09712","358.48724","0.0095678065","102238.86","290.9707"
"-12.099629","108.85195","0.0148473475","101366.86","300.04883"
"-9.796458","107.18731","0.015213558","101318.86","299.8457"
"-6.2899284","102.891075","0.017441342","101174.86","301.83008"
"-28.707596","50.781586","0.0088620875","101990.86","293.75195"
"15.85698","148.9381","0.020035336","101310.86","302.98633"
"-36.010384","42.582245","0.011265347","100406.86","289.5332"
"-30.388058","355.84064","0.008946011","102278.86","291.31445"
"-21.25804","355.90945","0.00914819","102414.86","293.6582"
"24.79026","143.2753","0.019081661","101654.86","303.17383"
"-33.62069","351.47925","0.006640026","102502.86","289.5332"
"17.686213","149.73972","0.01923425","101350.86","303.26758"
"20.763725","147.69386","0.01985223","101566.86","303.2832"
"22.65316","246.94693","0.016350338","101030.86","299.68945"
"-6.2567034","102.93495","0.017441342","101174.86","301.83008"
"-29.326832","43.878353","0.009502957","101526.86","293.51758"
"-27.811295","40.76068","0.009720394","101542.86","294.7207"
"-21.056515","358.41763","0.009197781","102302.86","293.20508"
"-33.544815","354.19254","0.0072503774","102206.86","290.20508"
"-30.11696","358.54608","0.0095678065","102238.86","290.9707"
"-9.766169","107.23238","0.0154653285","101326.86","299.75195"
"-12.069089","108.89725","0.0148473475","101366.86","300.04883"
"-23.457924","2.5443304","0.007874081","102390.86","292.23633"
"18.26981","277.02963","0.021057675","101478.86","302.7207"
"10.196778","272.16492","0.02037103","100950.86","301.56445"
"20.709644","279.40558","0.019699642","101558.86","303.31445"
"15.886503","148.98567","0.020035336","101310.86","302.98633"
"-36.004147","42.649082","0.011265347","100406.86","289.5332"
"-33.641937","351.53937","0.006640026","102502.86","289.5332"
"-30.407314","355.89987","0.008946011","102278.86","291.31445"
"-27.346962","352.95093","0.00939996","102558.86","292.20508"
"-21.275558","355.9649","0.009155819","102398.86","293.67383"
"17.71583","149.78786","0.01923425","101350.86","303.26758"
"-29.320103","43.939827","0.009502957","101526.86","293.51758"
"24.82043","143.3252","0.019081661","101654.86","303.17383"
"20.793413","147.74316","0.01985223","101566.86","303.2832"
"-27.806316","40.821445","0.009720394","101542.86","294.7207"
"10.176113","272.20056","0.020470211","100950.86","301.8457"
"-6.223506","102.97884","0.017548153","101158.86","302.18945"
"-33.566612","354.25223","0.0072503774","102206.86","290.20508"
"-23.478352","2.599289","0.007874081","102390.86","292.23633"
"20.686531","279.4415","0.019699642","101558.86","303.31445"
"-9.73587","107.27744","0.015476773","101310.86","299.76758"
"-30.136772","358.60495","0.0095678065","102238.86","290.9707"
"-12.038574","108.94253","0.0148473475","101366.86","300.04883"
"22.642849","247.0039","0.016350338","101030.86","299.68945"
"18.243736","277.06958","0.02124841","101454.86","302.51758"
"-21.078562","358.4864","0.009129116","102278.86","292.9707"
"-35.997868","42.715908","0.011265347","100406.86","289.5332"
"15.916006","149.03325","0.020035336","101310.86","302.98633"
"18.228737","277.09256","0.02124841","101454.86","302.51758"
"-21.087355","358.5139","0.009129116","102278.86","292.9707"
"-30.42654","355.9591","0.009228298","102246.86","291.18945"
"-21.293083","356.02036","0.009155819","102398.86","293.67383"
"24.850597","143.37512","0.019081661","101654.86","303.17383"
"-29.31334","44.001255","0.009502957","101526.86","293.51758"
"17.74543","149.83601","0.01923425","101350.86","303.26758"
"-27.801296","40.882202","0.009720394","101542.86","294.7207"
"20.823092","147.7925","0.01985223","101566.86","303.2832"
"-33.663147","351.59952","0.0065293997","102446.86","289.37695"
"-33.588394","354.31195","0.0072503774","102206.86","290.20508"
"-23.498753","2.6542745","0.007874081","102390.86","292.23633"
"-30.156551","358.66385","0.0095678065","102238.86","290.9707"
"20.655704","279.48938","0.019699642","101558.86","303.31445"
"-12.008053","108.98779","0.0148473475","101366.86","300.04883"
"-6.190551","103.0232","0.017548153","101158.86","302.18945"
"10.148544","272.2481","0.020470211","100950.86","301.8457"
"-9.705561","107.32249","0.015476773","101310.86","299.76758"
"15.945483","149.08084","0.020081112","101302.86","303.00195"
"-35.99155","42.782722","0.011265347","100406.86","289.5332"
"18.199389","277.13748","0.02124841","101454.86","302.51758"
"-21.310595","356.0758","0.009155819","102398.86","293.67383"
"-33.684326","351.6597","0.0065293997","102446.86","289.37695"
"-30.445738","356.01834","0.009228298","102246.86","291.18945"
"20.85276","147.84184","0.019707272","101566.86","303.2832"
"-23.519135","2.7092767","0.007874081","102390.86","292.23633"
"24.880768","143.42505","0.019081661","101654.86","303.17383"
"17.775015","149.8842","0.019081661","101374.86","303.26758"
"-33.610138","354.3717","0.0072503774","102206.86","290.20508"
"-29.306541","44.062675","0.009487698","101550.86","293.56445"
"-27.796251","40.942955","0.009434292","101558.86","294.51758"
"-9.675236","107.36752","0.015476773","101310.86","299.76758"
"-11.977522","109.03305","0.0148473475","101366.86","300.04883"
"10.120991","272.2956","0.020470211","100950.86","301.8457"
"20.624844","279.5372","0.019699642","101558.86","303.31445"
"-30.176302","358.72278","0.0095678065","102238.86","290.9707"
"-21.113758","358.59644","0.009129116","102278.86","292.9707"
"-6.1489563","103.07802","0.017548153","101158.86","302.18945"
"15.974909","149.12852","0.020081112","101302.86","303.00195"
"-35.985195","42.849525","0.011334011","100422.86","289.48633"
"18.168074","277.1854","0.02124841","101454.86","302.51758"
"-29.299694","44.124115","0.009487698","101550.86","293.56445"
"-6.1239986","103.1109","0.017548153","101158.86","302.18945"
"-30.196024","358.7817","0.0095678065","102238.86","290.9707"
"17.804594","149.93239","0.019081661","101374.86","303.26758"
"-33.70548","351.71988","0.0065293997","102446.86","289.37695"
"-21.328068","356.1313","0.009155819","102398.86","293.67383"
"20.88242","147.8912","0.019707272","101566.86","303.2832"
"-27.791151","41.003647","0.009434292","101558.86","294.51758"
"24.91092","143.475","0.019127438","101638.86","303.12695"
"-30.464907","356.07764","0.009228298","102246.86","291.18945"
"10.093376","272.3431","0.020470211","100950.86","301.8457"
