,Unnamed: 0,Latittude,Longitude,pressure,wind_speed,humidity,temperature,mss
1701,1701,-35.435146,10.56733,101286.86,6.5804935,0.008652279,292.81445,0.020333365
1702,1702,7.988225,269.3293,100950.86,5.132487,0.020470211,301.8457,0.013037963
1703,1703,19.563057,277.2072,101590.86,2.2816925,0.020577023,303.01758,0.004091884
1704,1704,-27.710152,51.23233,101278.86,7.2803893,0.012489865,294.48633,0.018547647
1705,1705,-26.330051,47.42601,101278.86,6.598522,0.012489865,294.48633,0.01739207
1706,1706,7.886738,127.4796,101190.86,6.855896,0.018013546,302.64258,0.015621502
1707,1707,36.301796,227.49312,101366.86,6.2365,0.010376522,289.9707,0.015227705
1708,1708,31.805296,222.70282,101550.86,4.294696,0.010922024,291.9082,0.010252294
1709,1709,14.598068,138.40536,101366.86,10.109505,0.019562313,303.1582,0.024513802
1710,1710,18.96896,136.47076,101526.86,8.374022,0.019760678,303.23633,0.021928702
1711,1711,-34.92954,50.208107,100806.86,6.1283755,0.008835385,290.5332,0.016527861
1712,1712,19.531698,277.25415,101590.86,2.2787988,0.020577023,303.01758,0.004059865
1713,1713,7.96006,269.37595,100950.86,5.444545,0.020470211,301.8457,0.01383299
1714,1714,32.96178,237.30556,101550.86,1.5218918,0.010922024,291.9082,0.002287409
1715,1715,-26.320156,47.48492,101278.86,7.287393,0.012489865,294.48633,0.019595329
1716,1716,-35.44234,10.6334,101286.86,6.5102215,0.008652279,292.81445,0.020130398
1717,1717,-27.698662,51.291954,101278.86,6.833994,0.012489865,294.48633,0.018627217
1718,1718,31.795696,222.76027,101550.86,4.356102,0.010922024,291.9082,0.010374581
1719,1719,36.290424,227.55362,101366.86,6.417862,0.010376522,289.9707,0.015900565
1720,1720,7.9198127,127.52357,101190.86,7.2520585,0.018013546,302.64258,0.017546693
1721,1721,28.82617,232.18378,0,5.11312,0,0,0.011560383
1722,1722,18.999264,136.51935,101526.86,8.308483,0.019760678,303.23633,0.021808052
1723,1723,14.62864,138.45268,101366.86,9.840506,0.019562313,303.1582,0.023759522
1724,1724,-34.91837,50.272804,100806.86,6.28457,0.008835385,290.5332,0.016883252
1725,1725,19.500322,277.3011,101590.86,2.3177977,0.020577023,303.01758,0.004182085
1726,1726,7.9318647,269.42258,100950.86,5.289767,0.020470211,301.8457,0.013454343
1727,1727,36.27799,227.6196,101366.86,6.6454277,0.010376522,289.9707,0.016486006
1728,1728,32.942234,237.36687,101550.86,1.4555238,0.010922024,291.9082,0.002157954
1729,1729,-26.310234,47.543804,101278.86,6.790415,0.012489865,294.48633,0.018361669
1730,1730,31.78519,222.82292,101550.86,4.528093,0.010922024,291.9082,0.010961027
1731,1731,-27.687145,51.35156,101278.86,7.3913965,0.012489865,294.48633,0.019667333
1732,1732,-35.449497,10.699482,101286.86,6.350484,0.008652279,292.81445,0.019698987
1733,1733,7.9528866,127.567535,101190.86,7.4780526,0.018013546,302.64258,0.018196167
1735,1735,19.027662,136.56493,101526.86,8.26462,0.019760678,303.23633,0.021769423
1736,1736,14.659195,138.50003,101366.86,9.88385,0.019562313,303.1582,0.023876287
1737,1737,-34.907166,50.33748,100766.86,6.439668,0.009071896,289.0332,0.017204072
1738,1738,7.9036636,269.4692,100950.86,5.5463004,0.020470211,301.8457,0.014246699
1739,1739,19.468945,277.348,101590.86,2.2915888,0.020577023,303.01758,0.004101015
1740,1740,31.77464,222.88556,101550.86,4.799621,0.010922024,291.9082,0.011776884
1741,1741,36.26551,227.68556,101366.86,6.4087687,0.010376522,289.9707,0.015892502
1742,1742,-35.456615,10.765576,101286.86,6.2785263,0.008652279,292.81445,0.019585105
1743,1743,32.92266,237.42815,101550.86,1.3759049,0.010922024,291.9082,0.00205187
1744,1744,-27.675552,51.411144,101278.86,8.828419,0.012489865,294.48633,0.023443043
1745,1745,-26.300232,47.602654,101278.86,8.141557,0.012489865,294.48633,0.023186004
1746,1746,7.9858847,127.611534,101206.86,7.5934734,0.01821191,302.48633,0.017831234
1748,1748,19.056057,136.61052,101526.86,8.280954,0.019760678,303.23633,0.022261612
1749,1749,14.689735,138.5474,101366.86,9.880405,0.019562313,303.1582,0.023784613
1750,1750,28.784996,232.31383,0,8.564787,0,0,0.017999947
1751,1751,-34.895924,50.40213,100766.86,6.5666213,0.009071896,289.0332,0.017445488
1752,1752,7.8754253,269.5158,100950.86,5.358576,0.020470211,301.8457,0.0138644
1753,1753,19.437569,277.39493,101590.86,2.2190797,0.020577023,303.01758,0.003896705
1754,1754,31.76404,222.94817,101550.86,4.9380817,0.010922024,291.9082,0.012101437
1755,1755,-35.46369,10.831682,101286.86,6.3168197,0.008652279,292.81445,0.019667163
1756,1756,36.253,227.75151,101366.86,6.58933,0.010376522,289.9707,0.016290043
1757,1757,32.903053,237.48941,101550.86,1.3270426,0.010922024,291.9082,0.002005019
1758,1758,-27.663939,51.470734,101278.86,7.812152,0.012489865,294.48633,0.020989176
1759,1759,8.01888,127.65555,101262.86,7.9058223,0.019280026,303.18945,0.017938226
1761,1761,19.088226,136.66222,101526.86,8.055065,0.019760678,303.23633,0.021432709
1762,1762,14.7202635,138.59477,101366.86,9.867174,0.019562313,303.1582,0.023745622
1763,1763,-34.884644,50.466766,100766.86,6.445972,0.009071896,289.0332,0.017188355
1764,1764,19.406197,277.44183,101590.86,2.2454872,0.020577023,303.01758,0.004011131
1765,1765,36.240456,227.81744,101366.86,6.5221343,0.010376522,289.9707,0.016074307
1766,1766,7.847176,269.56238,100950.86,5.814712,0.020470211,301.8457,0.015218286
1767,1767,-35.470734,10.897796,101286.86,6.277502,0.008652279,292.81445,0.019398052
1768,1768,31.7534,223.01074,101550.86,5.003873,0.010922024,291.9082,0.01221786
1769,1769,-27.652287,51.530308,101278.86,7.7501526,0.012489865,294.48633,0.021033244
1770,1770,-26.280151,47.72036,101278.86,7.81482,0.012489865,294.48633,0.022307312
1771,1771,32.88342,237.55064,101550.86,1.2908384,0.010922024,291.9082,0.001941907
1772,1772,8.051872,127.699585,101262.86,7.9194036,0.019280026,303.18945,0.017801577
1773,1773,14.750775,138.64217,101366.86,10.1036,0.019562313,303.1582,0.024551323
1774,1774,-34.873333,50.531384,100766.86,6.3556476,0.009071896,289.0332,0.01692843
1775,1775,32.8654,237.60675,101550.86,1.2779291,0.010922024,291.9082,0.001896215
1776,1776,-27.640581,51.58986,101278.86,7.048661,0.012489865,294.48633,0.018315712
1777,1777,36.22787,227.88335,101366.86,6.6735916,0.010376522,289.9707,0.016395075
1778,1778,7.818925,269.60898,100942.86,5.7162476,0.0202337,302.04883,0.014906079
1779,1779,-26.270037,47.779167,101278.86,7.2168274,0.012489865,294.48633,0.019264309
1780,1780,19.135525,136.73827,101526.86,8.040158,0.019760678,303.23633,0.020942794
1781,1781,19.3748,277.4887,101590.86,2.2297347,0.020577023,303.01758,0.003872653
1782,1782,31.74273,223.07332,101550.86,5.1062,0.010922024,291.9082,0.012357337
1783,1783,-35.477734,10.963923,101286.86,6.195569,0.008652279,292.81445,0.018990686
1784,1784,8.084932,127.74363,101262.86,7.818012,0.019280026,303.18945,0.017952759
1786,1786,32.85638,237.6348,101550.86,1.2745854,0.010922024,291.9082,0.001870886
1787,1787,14.781272,138.68958,101366.86,10.009946,0.019562313,303.1582,0.024366708
1788,1788,19.150646,136.7626,101526.86,7.928869,0.019760678,303.23633,0.020747595
1789,1789,-34.86198,50.595978,100766.86,6.323466,0.009071896,289.0332,0.01704283
1790,1790,28.725227,232.50142,0,8.48119,0,0,0.015698805
1792,1792,8.115232,127.784004,101262.86,7.496796,0.019280026,303.18945,0.018076947
1793,1793,19.343407,277.5356,101590.86,2.256759,0.020577023,303.01758,0.003980094
1794,1794,31.73202,223.13588,101550.86,5.0579276,0.010922024,291.9082,0.01236962
1795,1795,7.790641,269.65552,100942.86,5.820518,0.0202337,302.04883,0.015444855
1796,1796,36.21525,227.94925,101366.86,6.447166,0.010376522,289.9707,0.015780052
1797,1797,-26.25993,47.837982,101278.86,6.899951,0.012489865,294.48633,0.018803373
1798,1798,-35.48469,11.030064,101286.86,6.352219,0.008652279,292.81445,0.019453492
1799,1799,-27.628883,51.649403,101278.86,7.4844236,0.012489865,294.48633,0.018741485
1800,1800,8.130381,127.8042,101262.86,7.6151414,0.019280026,303.18945,0.018733207
1801,1801,19.180887,136.81131,101526.86,8.22349,0.019760678,303.23633,0.021216845
1802,1802,14.811754,138.73701,101366.86,10.298155,0.019562313,303.1582,0.02505967
1803,1803,-34.850597,50.660553,100766.86,6.311097,0.009071896,289.0332,0.016929882
1804,1804,-35.491615,11.096215,101286.86,6.552832,0.008652279,292.81445,0.02003723
1805,1805,36.202595,228.0151,101366.86,6.6193895,0.010376522,289.9707,0.016186256
1806,1806,31.721273,223.19841,101550.86,4.9866266,0.010922024,291.9082,0.012099989
1807,1807,32.824356,237.7342,101550.86,1.2483537,0.010922024,291.9082,0.001886011
1808,1808,19.312014,277.5825,101590.86,2.4662921,0.020577023,303.01758,0.004578761
1809,1809,7.76233,269.7021,100942.86,5.9865484,0.0202337,302.04883,0.015898585
1810,1810,-27.617105,51.708935,101278.86,7.557846,0.012489865,294.48633,0.019932026
1811,1811,-26.24974,47.896774,101278.86,7.649895,0.012489865,294.48633,0.022191623
1813,1813,14.842218,138.78447,101366.86,10.337065,0.019562313,303.1582,0.025064955
1814,1814,19.21112,136.86005,101526.86,8.324644,0.019760678,303.23633,0.02159354
1815,1815,-34.839176,50.725113,100766.86,6.5323925,0.009071896,289.0332,0.017538622
1816,1816,28.688276,232.6167,0,6.041816,0,0,0.013238876
1817,1817,12.723703,125.70737,101270.86,6.244656,0.019447872,303.00195,0.013627578
1818,1818,19.280628,277.62936,101590.86,2.4580977,0.020577023,303.01758,0.004545744
1819,1819,-35.4985,11.16238,101286.86,6.5209045,0.008652279,292.81445,0.019902166
1820,1820,7.734011,269.7486,100958.86,5.711301,0.019692013,301.98633,0.015082921
1821,1821,-27.605347,51.76845,101278.86,7.032561,0.012489865,294.48633,0.018606069
1822,1822,32.8046,237.79533,101550.86,1.2837466,0.010922024,291.9082,0.00192792
1823,1823,31.710482,223.26091,101550.86,4.8938518,0.010922024,291.9082,0.011872156
1824,1824,36.1899,228.08095,101366.86,6.682201,0.010376522,289.9707,0.016288284
1825,1825,-26.239574,47.955563,101278.86,7.223998,0.012489865,294.48633,0.020490576
1826,1826,28.679024,232.6455,0,6.3895235,0,0,0.013816548
1827,1827,8.192337,127.88683,101262.86,10.46321,0.019280026,303.18945,0.023788374
1828,1828,12.736843,125.72628,101270.86,6.830784,0.019447872,303.00195,0.011756426
1829,1829,14.872666,138.83192,101366.86,10.214907,0.019562313,303.1582,0.024791459
1830,1830,19.24134,136.90878,101526.86,8.353524,0.019760678,303.23633,0.02178774
1831,1831,-34.827717,50.78965,100766.86,6.794032,0.009071896,289.0332,0.018211769
1832,1832,7.7056775,269.7951,100958.86,5.9052997,0.019692013,301.98633,0.015491134
1833,1833,19.249226,277.6762,101590.86,2.6508565,0.020577023,303.01758,0.005100967
1834,1834,31.699648,223.3234,101550.86,5.193758,0.010922024,291.9082,0.012445299
1835,1835,-35.505344,11.228561,101286.86,6.611762,0.008652279,292.81445,0.020277116
1837,1837,-26.229343,48.014362,101278.86,7.945544,0.012489865,294.48633,0.02301698
1838,1838,36.177166,228.14677,101366.86,6.8852034,0.010376522,289.9707,0.016703168
1839,1839,32.78482,237.85643,101550.86,1.3471786,0.010922024,291.9082,0.002034622
1840,1840,8.219853,127.92359,101262.86,8.390673,0.019280026,303.18945,0.019162087
1841,1841,10.43931,297.9995,100950.86,2.1177287,0.020638058,300.56445,0.00374655
1842,1842,19.271555,136.95753,101526.86,8.468973,0.019760678,303.23633,0.022066738
1843,1843,14.903101,138.87941,101366.86,10.428553,0.019562313,303.1582,0.025291746
1844,1844,-34.81622,50.854168,100766.86,7.11908,0.009071896,289.0332,0.018901303
1845,1845,36.16439,228.21259,101366.86,6.9030476,0.010376522,289.9707,0.01679995
1846,1846,19.217808,277.72305,101590.86,2.6336808,0.020577023,303.01758,0.005139296
1847,1847,-35.51215,11.294754,101286.86,6.5514855,0.008652279,292.81445,0.020289822
1848,1848,7.677328,269.8416,100958.86,5.8285794,0.019692013,301.98633,0.015380879
1849,1849,31.688778,223.38586,101550.86,5.272882,0.010922024,291.9082,0.012709763
1850,1850,-27.581656,51.887447,101278.86,7.5240073,0.012489865,294.48633,0.02013286
1851,1851,10.416152,298.03366,100950.86,1.9942735,0.020638058,300.56445,0.003397454
1852,1852,32.765015,237.91751,101550.86,1.453261,0.010922024,291.9082,0.002223875
1853,1853,28.646572,232.74625,0,3.9363744,0,0,0.008920662
1854,1854,8.250127,127.96397,101262.86,7.8118987,0.019280026,303.18945,0.01822009
1856,1856,-26.216516,48.087856,101278.86,6.397035,0.012489865,294.48633,0.016862392
1857,1857,14.933519,138.92691,101366.86,10.102908,0.019562313,303.1582,0.024729747
1858,1858,19.301756,137.00632,101526.86,8.197889,0.019760678,303.23633,0.021586364
1859,1859,-34.804688,50.918667,100750.86,7.2792754,0.009316037,288.3457,0.019361427
1860,1860,7.648946,269.88812,100958.86,6.1801944,0.019692013,301.98633,0.0162562
1861,1861,-35.518913,11.360959,101286.86,6.63778,0.008652279,292.81445,0.020514486
1862,1862,19.186398,277.7699,101590.86,2.7835755,0.020577023,303.01758,0.005609211
1863,1863,36.151585,228.2784,101366.86,6.8544803,0.010376522,289.9707,0.016697628
1864,1864,31.677872,223.44832,101550.86,5.3841047,0.010922024,291.9082,0.013251332
1865,1865,-27.56971,51.946926,101278.86,8.144242,0.012489865,294.48633,0.020884132
1866,1866,10.385046,298.0787,100950.86,1.8719621,0.020638058,300.56445,0.003088218
1867,1867,-26.208723,48.131886,101278.86,6.733284,0.012489865,294.48633,0.018632755
1868,1868,32.745182,237.97856,101550.86,1.5616904,0.010922024,291.9082,0.002454714
1869,1869,8.283148,128.00798,101262.86,8.824179,0.019280026,303.18945,0.020023154
1870,1870,14.963932,138.97443,101366.86,10.08957,0.019562313,303.1582,0.02509268
1871,1871,19.331951,137.0551,101526.86,7.971226,0.019760678,303.23633,0.021241693
1872,1872,-34.79312,50.98316,100750.86,7.164876,0.009316037,288.3457,0.018926995
1873,1873,28.614021,232.84692,0,10.450895,0,0,0.020372389
1874,1874,10.3617115,298.11246,100950.86,1.662404,0.020638058,300.56445,0.002406043
1875,1875,8.313406,128.04832,101262.86,8.40829,0.019280026,303.18945,0.01998406
1876,1876,-35.525642,11.427176,101286.86,6.4692307,0.008652279,292.81445,0.020078894
1877,1877,36.138744,228.34418,101366.86,6.8698025,0.010376522,289.9707,0.01673116
1878,1878,31.66693,223.51076,101550.86,5.366995,0.010922024,291.9082,0.01331092
1879,1879,7.620554,269.9346,100958.86,6.1516576,0.019692013,301.98633,0.016145429
1880,1880,32.725323,238.03961,101550.86,1.7091572,0.010922024,291.9082,0.002778283
1881,1881,19.154984,277.8167,101590.86,2.7787971,0.020577023,303.01758,0.005544913
1882,1882,-27.557722,52.00639,101278.86,7.773162,0.012489865,294.48633,0.020149939
1883,1883,-26.19572,48.205254,101278.86,7.3023343,0.012489865,294.48633,0.020275388
1884,1884,-34.781517,51.047626,100750.86,7.376592,0.009316037,288.3457,0.019370828
1885,1885,7.5992384,269.96942,100958.86,5.661096,0.019692013,301.98633,0.01478442
1887,1887,8.343643,128.08873,101262.86,8.873046,0.019280026,303.18945,0.020699251
1888,1888,-35.53233,11.493406,101286.86,6.443261,0.008652279,292.81445,0.019948302
1889,1889,19.12357,277.86353,101590.86,2.691132,0.020577023,303.01758,0.005302624
1890,1890,31.655947,223.57318,101550.86,5.3892627,0.010922024,291.9082,0.013428738
1891,1891,-26.187923,48.249287,101278.86,6.9949727,0.012489865,294.48633,0.018758073
1892,1892,32.705433,238.10063,101550.86,1.8389437,0.010922024,291.9082,0.003076089
1894,1894,36.12587,228.40996,101366.86,6.7850637,0.010376522,289.9707,0.01655312
1895,1895,-27.545765,52.065857,101278.86,7.005312,0.012489865,294.48633,0.017971499
1896,1896,8.357381,128.10712,101262.86,8.444637,0.019280026,303.18945,0.01961
1897,1897,-34.769882,51.112072,100750.86,7.285248,0.009316037,288.3457,0.01924549
1898,1898,-35.53898,11.559649,101286.86,6.482869,0.008652279,292.81445,0.020043468
1899,1899,19.09214,277.91034,101590.86,2.9168801,0.020577023,303.01758,0.005852317
1900,1900,7.563719,270.02753,100958.86,5.4270186,0.019692013,301.98633,0.013835513
1901,1901,32.685516,238.16162,101550.86,1.9532244,0.010922024,291.9082,0.003344196
1902,1902,36.11296,228.47571,101366.86,6.8221564,0.010376522,289.9707,0.01666941
1903,1903,31.644924,223.63557,101550.86,5.3810725,0.010922024,291.9082,0.013355312
1904,1904,-27.533733,52.125298,101278.86,6.954206,0.012489865,294.48633,0.018479962
1906,1906,-26.174843,48.322628,101278.86,6.463517,0.012489865,294.48633,0.01723999
1908,1908,28.56264,233.00493,0,6.663129,0,0,0.013095622
1909,1909,-34.758213,51.176495,100750.86,7.3970037,0.009316037,288.3457,0.019621281
1910,1910,-35.54558,11.625905,101286.86,6.7761784,0.008652279,292.81445,0.020754155
1911,1911,31.633863,223.69794,101550.86,5.230189,0.010922024,291.9082,0.01294258
1912,1912,36.10002,228.54144,101366.86,6.9037266,0.010376522,289.9707,0.016842835
1913,1913,19.060722,277.95712,101590.86,2.8120959,0.020577023,303.01758,0.005643014
1914,1914,32.665565,238.22256,101550.86,1.9810445,0.010922024,291.9082,0.003387082
1915,1915,7.535281,270.07394,100958.86,5.3727884,0.019692013,301.98633,0.013756523
1916,1916,-26.16695,48.366604,101278.86,7.143314,0.012489865,294.48633,0.019528097
1917,1917,-27.521648,52.184708,101278.86,8.158667,0.012489865,294.48633,0.021508856
1918,1918,8.415068,128.18439,101262.86,9.566955,0.019280026,303.18945,0.02255036
1920,1920,-34.746506,51.240883,100750.86,7.240339,0.009316037,288.3457,0.019389795
1921,1921,12.978534,126.075035,101366.86,11.142861,0.019562313,303.1582,0.020441143
1922,1922,-35.55215,11.69217,101286.86,6.783789,0.008652279,292.81445,0.020743176
1923,1923,31.622766,223.76028,101550.86,5.2662034,0.010922024,291.9082,0.012995638
1924,1924,36.087044,228.60716,101366.86,7.030308,0.010376522,289.9707,0.017094212
1925,1925,-27.509546,52.244118,101278.86,7.6303105,0.012489865,294.48633,0.020393457
1926,1926,-26.156422,48.42525,101278.86,7.0165496,0.012489865,294.48633,0.019794121
1927,1927,7.506833,270.1204,100958.86,5.7419457,0.019692013,301.98633,0.015050079
1928,1928,28.53452,233.09102,0,4.647328,0,0,0.010905628
1929,1929,32.645588,238.28348,101550.86,2.0098703,0.010922024,291.9082,0.003470682
1930,1930,19.029266,278.00388,101590.86,3.1127682,0.020577023,303.01758,0.006654455
1931,1931,8.448015,128.22858,101262.86,8.984112,0.019280026,303.18945,0.02121447
1933,1933,15.108133,139.20038,101366.86,9.725844,0.019562313,303.1582,0.023402587
1935,1935,-34.734764,51.30525,100750.86,6.975191,0.009316037,288.3457,0.018714005
1936,1936,8.478218,128.26909,101262.86,8.80179,0.019280026,303.18945,0.019906297
1937,1937,7.4783287,270.16678,100958.86,5.7082314,0.019692013,301.98633,0.014836592
1938,1938,18.997631,278.05054,101590.86,3.3396041,0.020577023,303.01758,0.007523294
1939,1939,-35.558678,11.758448,101286.86,6.888594,0.008652279,292.81445,0.021027569
1940,1940,31.611626,223.82262,101550.86,5.1349273,0.010922024,291.9082,0.012549189
1941,1941,36.074024,228.67285,101366.86,6.933462,0.010376522,289.9707,0.016952042
1942,1942,-26.14584,48.483875,101278.86,6.979457,0.012489865,294.48633,0.018369246
1943,1943,-27.497395,52.303513,101278.86,7.3326063,0.012489865,294.48633,0.018847276
1944,1944,32.625576,238.34438,101550.86,1.9796811,0.010922024,291.9082,0.0033771
1945,1945,15.133392,139.24007,101366.86,9.467215,0.019562313,303.1582,0.02322736
1946,1946,19.5003,137.32791,101526.86,8.296817,0.019760678,303.23633,0.022173418
1947,1947,8.49332,128.28934,101262.86,9.139742,0.019280026,303.18945,0.019508991
1948,1948,-34.722984,51.369602,100750.86,7.060297,0.009316037,288.3457,0.018893946
1949,1949,19.514729,137.35135,101526.86,8.196884,0.019760678,303.23633,0.021900248
1950,1950,15.147908,139.2629,101366.86,9.43583,0.019562313,303.1582,0.023221025
1951,1951,18.973864,278.08554,101590.86,3.2813299,0.020577023,303.01758,0.007044288
1952,1952,28.501606,233.19138,0,6.7730346,0,0,0.016180336
1953,1953,-35.565163,11.824736,101286.86,7.088689,0.008652279,292.81445,0.021487314
1954,1954,7.4498334,270.2132,100670.86,5.9508495,0.019898007,301.68945,0.01569505
1955,1955,31.600443,223.88493,101550.86,5.261158,0.010922024,291.9082,0.012850152
1956,1956,-27.485226,52.362892,101278.86,7.4902306,0.012489865,294.48633,0.019461885
1957,1957,32.605537,238.40524,101550.86,1.977107,0.010922024,291.9082,0.00336256
1958,1958,36.060974,228.73854,101366.86,6.966349,0.010376522,289.9707,0.016960545
1959,1959,-26.13259,48.557148,101278.86,5.8495216,0.012489865,294.48633,0.015364189
1960,1960,15.176304,139.30756,101366.86,9.341864,0.019562313,303.1582,0.023202451
1961,1961,19.542957,137.39722,101526.86,8.111106,0.019760678,303.23633,0.021241574
1962,1962,-34.711166,51.43393,100750.86,7.073375,0.009316037,288.3457,0.018852301
1963,1963,13.067685,126.20387,101366.86,7.9283357,0.019562313,303.1582,0.016246483
1964,1964,-35.571613,11.891028,101286.86,6.9666686,0.008652279,292.81445,0.021198394
1965,1965,18.934547,278.14398,101590.86,3.5489254,0.020577023,303.01758,0.008186002
1966,1966,7.421319,270.25958,100670.86,6.316517,0.019898007,301.68945,0.016973263
1968,1968,32.585472,238.4661,101550.86,1.9288918,0.010922024,291.9082,0.003246876
1969,1969,31.589218,223.94722,101550.86,5.259037,0.010922024,291.9082,0.012951602
1970,1970,36.047886,228.8042,101366.86,6.976542,0.010376522,289.9707,0.017037554
1971,1971,-27.472996,52.42226,101278.86,7.458034,0.012489865,294.48633,0.01892618
1972,1972,8.546827,128.36119,101262.86,9.368972,0.019280026,303.18945,0.021815855
1973,1973,-26.121912,48.615734,101278.86,7.216818,0.012489865,294.48633,0.020048467
1974,1974,15.206581,139.35522,101366.86,9.2946825,0.019562313,303.1582,0.02267487
1975,1975,19.573055,137.44617,101526.86,7.8751764,0.019760678,303.23633,0.020506438
1976,1976,-34.699314,51.498238,100750.86,7.2560983,0.009316037,288.3457,0.019133784
1977,1977,18.903088,278.19073,101590.86,3.6181638,0.020577023,303.01758,0.008357447
1978,1978,-35.578026,11.957332,101286.86,6.5164475,0.008652279,292.81445,0.019974565
1979,1979,7.3927774,270.30594,100670.86,6.681228,0.019898007,301.68945,0.018077487
1980,1980,32.565376,238.52692,101550.86,1.8671131,0.010922024,291.9082,0.003103728
1981,1981,-27.460709,52.481613,101278.86,6.752907,0.012489865,294.48633,0.017535692
1982,1982,36.034767,228.86986,101366.86,7.051901,0.010376522,289.9707,0.017138923
1983,1983,31.577953,224.00949,101550.86,5.503055,0.010922024,291.9082,0.013473745
1984,1984,-26.113865,48.659657,101278.86,7.1946,0.012489865,294.48633,0.01856822
1986,1986,8.579743,128.40543,101262.86,9.462087,0.019280026,303.18945,0.021323405
1987,1987,15.236844,139.40291,101366.86,9.281589,0.019562313,303.1582,0.02314451
1988,1988,19.60314,137.49513,101526.86,7.837546,0.019760678,303.23633,0.020453902
1989,1989,-34.687424,51.562523,100726.86,7.534824,0.009174893,288.75195,0.019803807
1991,1991,-35.5844,12.023647,101286.86,6.325483,0.008652279,292.81445,0.019496785
1992,1992,32.545258,238.58772,101550.86,1.794655,0.010922024,291.9082,0.002929406
1993,1993,7.3642163,270.3523,100670.86,6.430284,0.019898007,301.68945,0.017436624
1994,1994,18.871632,278.23746,101590.86,3.5996625,0.020577023,303.01758,0.008354501
1995,1995,31.56665,224.07175,101550.86,5.5006204,0.010922024,291.9082,0.013346097
1996,1996,-26.103127,48.71822,101278.86,6.223117,0.012489865,294.48633,0.01593322
1997,1997,-27.448399,52.54095,101278.86,7.5068493,0.012489865,294.48633,0.019289475
1998,1998,36.021606,228.9355,101366.86,6.907609,0.010376522,289.9707,0.016971987
1999,1999,8.612652,128.44966,101262.86,9.711944,0.019280026,303.18945,0.021454653
2000,2000,19.633213,137.54413,101526.86,7.924252,0.019760678,303.23633,0.020750754
2001,2001,15.267094,139.45059,101366.86,9.535841,0.019562313,303.1582,0.023735164
2002,2002,-34.6755,51.62679,100726.86,7.52467,0.009174893,288.75195,0.019917473
2003,2003,-35.590733,12.089974,101286.86,6.2991123,0.008652279,292.81445,0.019324824
2004,2004,7.335662,270.39865,100670.86,6.4500613,0.019898007,301.68945,0.017164143
2005,2005,-27.436062,52.600273,101278.86,6.854508,0.012489865,294.48633,0.018427573
2006,2006,32.52511,238.64848,101550.86,1.751984,0.010922024,291.9082,0.002795053
2007,2007,18.84016,278.28418,101590.86,3.388372,0.020577023,303.01758,0.007661309
2008,2008,36.0084,229.00113,101366.86,6.750875,0.010376522,289.9707,0.016651819
2009,2009,-26.092358,48.776756,101166.86,7.9188347,0.013329098,293.75195,0.022919659
2010,2010,31.555307,224.13397,101830.86,5.511352,0.010353634,293.3457,0.013267488
2011,2011,8.645551,128.49393,101262.86,9.85493,0.019280026,303.18945,0.021728976
2012,2012,15.297324,139.4983,101366.86,9.871348,0.019562313,303.1582,0.024354827
2013,2013,19.663277,137.59312,101526.86,7.9120274,0.019760678,303.23633,0.020944277
2014,2014,-34.66354,51.691036,100726.86,7.4461985,0.009174893,288.75195,0.019825902
2016,2016,32.50662,238.70418,101550.86,1.7362212,0.010922024,291.9082,0.002752298
2017,2017,31.543934,224.19618,101830.86,5.3630934,0.010353634,293.3457,0.012986423
2018,2018,35.995163,229.06674,101366.86,6.91759,0.010376522,289.9707,0.017106296
2019,2019,-35.597027,12.156312,101286.86,6.2282295,0.008652279,292.81445,0.019096436
2020,2020,7.3070745,270.44498,100670.86,6.8688498,0.019898007,301.68945,0.018832456
2021,2021,-26.081547,48.83529,101214.86,7.0407915,0.012230465,293.7207,0.01838269
2022,2022,-27.423683,52.659584,101278.86,7.3653183,0.012489865,294.48633,0.019795306
2023,2023,18.808683,278.3309,101590.86,3.3971047,0.020577023,303.01758,0.00776823
2024,2024,13.201258,126.397285,101366.86,5.608621,0.019562313,303.1582,0.014101168
2025,2025,8.678438,128.53821,101262.86,10.10484,0.019280026,303.18945,0.02156033
2026,2026,32.497368,238.73201,101550.86,1.7264146,0.010922024,291.9082,0.002725851
2027,2027,13.213036,126.414375,101366.86,6.453899,0.019562313,303.1582,0.016112307
2028,2028,19.693335,137.64215,101526.86,8.323338,0.019760678,303.23633,0.022128183
2029,2029,15.327539,139.54604,101366.86,9.953073,0.019562313,303.1582,0.02454604
2030,2030,-34.65155,51.75526,100726.86,7.7186613,0.009174893,288.75195,0.020490684
2031,2031,-35.60328,12.22267,101286.86,6.3896728,0.008652279,292.81445,0.019632177
2032,2032,31.53252,224.25836,101830.86,5.40215,0.010353634,293.3457,0.013134954
2033,2033,35.981884,229.1323,101366.86,7.112123,0.010376522,289.9707,0.017523576
2034,2034,-27.411293,52.718884,101278.86,9.156812,0.012489865,294.48633,0.024062635
2035,2035,18.777206,278.3776,101590.86,3.3545241,0.020577023,303.01758,0.007528214
2036,2036,7.27847,270.4913,100670.86,6.514724,0.019898007,301.68945,0.017441148
2037,2037,8.711317,128.5825,101262.86,9.625713,0.019280026,303.18945,0.021039998
2038,2038,-26.068008,48.908436,101270.86,8.90243,0.011261532,294.00195,0.025202002
2039,2039,15.357736,139.59378,101366.86,10.130328,0.019562313,303.1582,0.024515633
2040,2040,19.723383,137.6912,101526.86,8.650512,0.019760678,303.23633,0.022876991
