,Latittude,Longitude,pressure,wind_speed,humidity,temperature,mss
63,3.698882,122.088554,101270.86,3.7968900000000003,0.018204281,303.20508,0.009295614
64,30.853996000000002,224.69785,101830.86,5.678776999999999,0.010353634,293.3457,0.013513751999999999
65,-36.031303,41.98434,101286.86,4.728280000000001,0.008652279,292.81445,0.013100536000000001
66,3.7144318,122.10802,101270.86,4.0297427,0.018204281,303.20508,0.009570736
67,15.126213,130.55545,101366.86,9.951346000000001,0.019562313,303.1582,0.025272617
68,10.683565,132.64182,101270.86,9.64846,0.019447871999999998,303.00195,0.022717256
69,11.326289,263.4353,101094.86,4.571178400000001,0.018997738,303.06445,0.010825655
70,35.161232,229.44997,101550.86,8.128197,0.010922023999999999,291.9082,0.019071074
71,23.408978,271.2953,101678.86,0.8503025,0.019249508000000002,303.17383,0.0013285909
72,22.190672,265.70592999999997,101678.86,2.8955112,0.019249508000000002,303.17383,0.0066438154
73,-27.246703999999998,40.018673,101278.86,6.1406684,0.012489865,294.48633,0.016597006
74,14.629072,291.90576,101398.86,4.005436,0.01985223,301.92383,0.009895097
75,-28.827662,43.755688,101510.86,7.5123663,0.010002681999999999,294.39258,0.019765206
76,32.79031,214.81513999999999,101550.86,1.963861,0.010922023999999999,291.9082,0.0038364066
77,37.552414,219.20776,101366.86,3.7996324999999995,0.010376522,289.9707,0.008048580999999999
78,22.176714,265.7311,101678.86,2.879029,0.019249508000000002,303.17383,0.0065809480000000005
79,30.840088,224.75896,101830.86,5.8930583,0.010353634,293.3457,0.013972861000000001
80,-36.024868,42.051066999999996,101286.86,4.726708400000001,0.008652279,292.81445,0.013113771000000001
81,37.549488000000004,219.23312,101366.86,4.106048,0.010376522,289.9707,0.009030539
82,10.715779,132.68715,101270.86,10.284019,0.019447871999999998,303.00195,0.023582113999999998
83,15.157537,130.60196000000002,101366.86,9.948756,0.019562313,303.1582,0.025256742000000002
84,23.378403,271.34372,101678.86,0.9329188,0.019249508000000002,303.17383,0.0014454187
85,11.30069,263.48376,101094.86,4.288480799999999,0.018997738,303.06445,0.009928467
86,35.14564,229.51425,101550.86,8.222046,0.010922023999999999,291.9082,0.019261187
87,-27.241853999999996,40.079105,101278.86,5.5029325,0.012489865,294.48633,0.014318151999999999
88,-28.821182,43.816497999999996,101510.86,8.904997,0.010002681999999999,294.39258,0.0189449
89,14.597824,291.9516,101398.86,4.1565113,0.01985223,301.92383,0.010278091999999999
90,32.785773999999996,214.86892999999998,101550.86,2.1595244,0.010922023999999999,291.9082,0.004487152
91,3.7695508,122.17703,101270.86,7.002324000000001,0.018204281,303.20508,0.00991976
92,22.148789999999998,265.78143,101678.86,2.8580794,0.019249508000000002,303.17383,0.0064241807
93,30.826135999999998,224.82003999999998,101830.86,5.835516,0.010353634,293.3457,0.013757166000000001
94,37.542656,219.2923,101366.86,4.4226274000000005,0.010376522,289.9707,0.009859247
95,35.137836,229.54639,101550.86,8.281373,0.010922023999999999,291.9082,0.019430488
96,-36.018390000000004,42.117783,101286.86,4.6375823,0.008652279,292.81445,0.012881298999999999
97,32.78315,214.89983999999998,101550.86,2.2192366000000003,0.010922023999999999,291.9082,0.004629981
98,16.762941,123.31106000000001,101366.86,,0.019562313,303.1582,
99,10.747989,132.73248,101270.86,10.114099000000001,0.019447871999999998,303.00195,0.024114965
100,23.347820000000002,271.39218,101678.86,0.9056053,0.019249508000000002,303.17383,0.0014134202
101,15.188857999999998,130.6485,101366.86,10.173487,0.019562313,303.1582,0.02546144
102,11.275058999999999,263.53217,101102.86,4.2955565,0.019569943,302.9707,0.009943202
103,-28.81467,43.8773,101510.86,8.137135,0.010002681999999999,294.39258,0.022498941
104,-27.236969000000002,40.139520000000005,101278.86,6.1092663,0.012489865,294.48633,0.016077964
105,22.12085,265.83173,101678.86,2.9334898,0.019249508000000002,303.17383,0.006563517
106,32.778009999999995,214.96032999999997,101550.86,2.3841188,0.010922023999999999,291.9082,0.005139335
107,30.812143,224.8811,101830.86,5.7198677,0.010353634,293.3457,0.013603437
108,37.534824,219.35991,101366.86,4.216128299999999,0.010376522,289.9707,0.008901161
109,-36.011875,42.184464,101286.86,4.599573599999999,0.008652279,292.81445,0.01279737
110,16.798464000000003,123.35445,101366.86,,0.019562313,303.1582,
111,3.8204248,122.24076000000001,101270.86,,0.018204281,303.20508,
112,15.217569000000001,130.69115,101366.86,,0.019562313,303.1582,
113,10.780183000000001,132.77785,101270.86,10.301426,0.019447871999999998,303.00195,0.024857237999999997
114,23.317215,271.44057999999995,101678.86,0.88769424,0.019249508000000002,303.17383,0.0013581672
115,11.249438,263.5806,101102.86,4.218376,0.019569943,302.9707,0.009748415
116,-28.808090000000004,43.93809,101510.86,8.186525,0.010002681999999999,294.39258,0.019173937
117,-27.232015999999998,40.19992,101278.86,6.0013957,0.012489865,294.48633,0.0148875285
118,35.110440000000004,229.6588,101550.86,9.185737,0.010922023999999999,291.9082,0.02146373
119,37.527943,219.41905,101366.86,4.0559936,0.010376522,289.9707,0.008628601999999999
120,22.092897,265.88202,101678.86,2.9909015,0.019249508000000002,303.17383,0.0066418303
121,32.772495,215.02482999999998,101550.86,2.4861624,0.010922023999999999,291.9082,0.005427045699999999
122,-36.005318,42.251129999999996,101286.86,4.564067400000001,0.008652279,292.81445,0.012721065
123,15.246263500000001,130.73383,101366.86,10.290111,0.019562313,303.1582,0.02578026
124,10.812366,132.82321000000002,101270.86,9.942842,0.019447871999999998,303.00195,0.02433841
125,11.2237625,263.629,101094.86,3.8414797999999997,0.019264767,303.14258,0.008452545
126,23.286617,271.48897999999997,101678.86,0.8799369,0.019249508000000002,303.17383,0.0013564992000000002
127,-28.801464000000003,43.998905,101510.86,8.2498865,0.010002681999999999,294.39258,0.022737816
128,-27.227021999999998,40.26032,101278.86,5.7916307,0.012489865,294.48633,0.015505426000000001
129,30.791107,224.97267000000002,101830.86,5.439921,0.010353634,293.3457,0.012966848999999999
130,3.8628006,122.29388,101270.86,4.4482365,0.018204281,303.20508,0.009106135
131,35.097347,229.71231,101550.86,8.353529,0.010922023999999999,291.9082,0.01959189
132,15.259306,130.75322,101366.86,10.026457,0.019562313,303.1582,0.025429168999999998
133,16.85172,123.419525,101526.86,,0.019760678,303.23633,
134,22.064941,265.93228,101678.86,3.106741,0.019249508000000002,303.17383,0.0071498593
135,32.766940000000005,215.08931,101550.86,2.541456,0.010922023999999999,291.9082,0.00555872
136,-35.998709999999996,42.31779,101286.86,4.4328794,0.008652279,292.81445,0.012371595
137,3.8797498,122.31515,101190.86,4.3297653,0.018013546000000002,302.64258,0.009960244
138,10.844531,132.86858999999998,101270.86,10.447218,0.019447871999999998,303.00195,0.025197237999999997
139,35.08293,229.77115,101550.86,8.244577,0.010922023999999999,291.9082,0.019047806
140,-27.221977000000003,40.320713,101278.86,6.090547,0.012489865,294.48633,0.016448393000000002
141,11.198078,263.6774,101094.86,3.8600898,0.019264767,303.14258,0.008490035
