,mss_p,mss_anom,pressure,wind_speed,humidity,temperature,mss_anom_scaled
56,0.0572726,0.33599862445868656,101398.86,3.7031727,0.01985223,301.92383,0.1647492209777281
57,0.04194133,-0.14424677654631526,101278.86,5.928327,0.012489865,294.48633,0.12374119453509269
58,0.06397693,0.5158721274294259,101678.86,0.8434125,0.019249508,303.17383,0.18010857132385813
59,0.037975952,-0.28141451748722507,101510.86,6.753429,0.0100026819999999,294.39258,0.1120284777952549
60,0.06857936,5.219729974619519,101270.86,3.79689,0.018204281,303.20508,0.5817697357541665
61,0.013157532,-0.744528675243615,101830.86,5.6787769999999975,0.010353634,293.3457,0.07248328363516536
62,0.041285202,0.14582664772496626,101286.86,4.728280000000002,0.008652279,292.81445,0.14851048670932138
63,0.06801288,5.168353461111955,101270.86,4.0297427,0.018204281,303.20508,0.5773827089965137
64,0.049002334,2.828514300979545,101366.86,9.951346,0.019562313,303.1582,0.3775844684523542
65,0.05133693,6.000221782181015,101270.86,9.64846,0.0194478719999999,303.00195,0.648415722609559
66,0.0634772,0.2671614437110615,101094.86,4.571178400000001,0.018997738,303.06445,0.1588712325109407
67,0.0030199736,-0.9398373161932094,101550.86,8.128197,0.0109220239999999,291.9082,0.05580593098217716
68,0.06397121,0.514014037512509,101678.86,0.8503025,0.019249508,303.17383,0.17994990952244105
69,0.059467956,1.1400554591391079,101678.86,2.8955112,0.019249508,303.17383,0.2334074192008757
70,0.041369125,-0.17106546052896196,101278.86,6.1406684,0.012489865,294.48633,0.12145115427730872
71,0.05660312,0.32038167068826023,101398.86,4.005436,0.01985223,301.92383,0.1634156934690193
72,0.036118194,-0.32230603102594996,101510.86,7.5123663,0.0100026819999999,294.39258,0.10853676238274657
73,0.018904373,-0.6107900182553333,101550.86,1.963861,0.0109220239999999,291.9082,0.0839031918127366
75,0.05954425,1.1428010263989243,101678.86,2.879029,0.019249508,303.17383,0.23364186245541801
76,0.0126482695,-0.7551120208882163,101830.86,5.8930583,0.010353634,293.3457,0.07157957457905127
77,0.041283295,0.17547473715302356,101286.86,4.7267084000000015,0.008652279,292.81445,0.15104212914190915
79,0.049801514,5.79085495325712,101270.86,10.284019,0.0194478719999999,303.00195,0.6305379450426014
80,0.048987076,2.827322143651396,101366.86,9.948756,0.019562313,303.1582,0.3774826704567165
81,0.06380527,0.5100867319299224,101678.86,0.9329188,0.019249508,303.17383,0.17961455794834583
82,0.064137146,0.3278013258765276,101094.86,4.288480799999999,0.018997738,303.06445,0.164049255842587
83,0.002781555,-0.9447724301567882,101550.86,8.222046,0.0109220239999999,291.9082,0.055384522919773346
84,0.042900726,-0.14037598081813374,101278.86,5.5029325,0.012489865,294.48633,0.12407172074782294
85,0.032744095,-0.38561503837942673,101510.86,8.904997,0.0100026819999999,294.39258,0.10313082316463976
86,0.056236908,0.31967725754715365,101398.86,4.1565113,0.01985223,301.92383,0.1633555438191599
87,0.018412277,-0.6209214653098313,101550.86,2.1595244,0.0109220239999999,291.9082,0.08303807025645815
88,0.060785934,4.370285705437516,101270.86,7.0023240000000015,0.018204281,303.20508,0.5092359166290606
89,0.059578583,1.146316978740299,101678.86,2.8580794,0.019249508,303.17383,0.23394208868618338
90,0.012776062,-0.7526377842102483,101830.86,5.835516,0.010353634,293.3457,0.07179084898772467
92,0.0026423186,-0.9475369595734231,101550.86,8.281373,0.0109220239999999,291.9082,0.0551484604917281
93,0.04149501,0.18150299767350114,101286.86,4.6375823,0.008652279,292.81445,0.15155688069665493
94,0.01827304,-0.6237881150578094,101550.86,2.2192366000000003,0.0109220239999999,291.9082,0.08279328780061193
95,0.05015628,6.003040302513775,101270.86,10.114099,0.0194478719999999,303.00195,0.6486563953075027
96,0.06383769,0.5108541364690485,101678.86,0.9056053,0.019249508,303.17383,0.17968008641684718
97,0.04843776,2.7844044798380208,101366.86,10.173487,0.019562313,303.1582,0.37381794261375967
98,0.06375186,0.3387074218578147,101102.86,4.2955565,0.019569943,302.9707,0.16498052446369324
99,0.03458087,-0.3511511751338653,101510.86,8.137135,0.0100026819999999,294.39258,0.10607368323645257
100,0.041475937,-0.16892522284053557,101278.86,6.1092663,0.012489865,294.48633,0.1216339086015289
101,0.05937259,1.1388960624661315,101678.86,2.9334898,0.019249508,303.17383,0.23330841862882773
102,0.01791446,-0.6333466770484524,101550.86,2.3841188,0.0109220239999999,291.9082,0.08197708474682824
103,0.013075516,-0.7468399460245622,101830.86,5.7198677,0.010353634,293.3457,0.07228592484088471
105,0.041584656,0.18405550438037005,101286.86,4.599573599999999,0.008652279,292.81445,0.15177483856217794
106,0.049708053,6.189402036565636,101270.86,10.301426,0.0194478719999999,303.00195,0.6645697739716214
107,0.063885376,0.5119826725559987,101678.86,0.88769424,0.019249508,303.17383,0.17977645181170215
108,0.06397121,0.29909405605618195,101102.86,4.218376,0.019569943,302.9707,0.16159794974486064
109,0.03442447,-0.35408579277263585,101510.86,8.186525,0.0100026819999999,294.39258,0.10582309702057649
110,0.041716263,-0.16410968804157625,101278.86,6.0013957,0.012489865,294.48633,0.12204510583102426
111,0.00047175586,-0.9906333222601411,101550.86,9.185737,0.0109220239999999,291.9082,0.05146847359973507
113,0.059282944,1.1356665896431142,101678.86,2.9909015,0.019249508,303.17383,0.23303265480757107
114,0.017637894,-0.6394412576598295,101550.86,2.4861624,0.0109220239999999,291.9082,0.08145667013724509
115,0.041670486,0.206355745224336,101286.86,4.564067400000001,0.008652279,292.81445,0.15367905016793773
116,0.04815738,3.1004635908509406,101366.86,10.290111,0.019562313,303.1582,0.4008061456339873
117,0.05058162,6.315748058912445,101270.86,9.942842,0.0194478719999999,303.00195,0.6753584270528943
118,0.06556003,0.33135901654053257,101094.86,3.8414798,0.019264767,303.14258,0.1643530460975669
119,0.06391971,0.5030692407176514,101678.86,0.8799369,0.019249508,303.17383,0.1790153362492071
120,0.034281418,-0.35676989427151135,101510.86,8.2498865,0.0100026819999999,294.39258,0.10559390231093375
121,0.042231247,-0.16944129096319874,101278.86,5.7916307,0.012489865,294.48633,0.12158984168245776
122,0.013775513,-0.7333777190011814,101830.86,5.439921,0.010353634,293.3457,0.07343546080853015
123,0.06696002,4.03924993801048,101270.86,4.4482365,0.018204281,303.20508,0.48096886092025515
124,0.0024897307,-0.9504662185705338,101550.86,8.353529,0.0109220239999999,291.9082,0.05489833184883122
125,0.04875247,2.8076341038410626,101366.86,10.026457,0.019562313,303.1582,0.37580151399908834
126,0.059000656,1.1254971858599963,101678.86,3.106741,0.019249508,303.17383,0.23216429213637998
127,0.01748912,-0.6424825207968684,101550.86,2.541456,0.0109220239999999,291.9082,0.08119697749077368
128,0.04196994,0.15187759872188009,101286.86,4.4328794,0.008652279,292.81445,0.14902717579778585
129,0.06586139,3.956569479147966,101190.86,4.3297653,0.018013546,302.64258,0.4739087986349573
130,0.04933612,6.135608424431078,101270.86,10.447218,0.0194478719999999,303.00195,0.6599763518081974
131,0.0027453154,-0.9456500638581818,101550.86,8.244577,0.0109220239999999,291.9082,0.05530958201256553
132,0.04148166,-0.18418338121343672,101278.86,6.090547,0.012489865,294.48633,0.12033101853592401
133,0.06552951,0.33073928140517894,101094.86,3.8600898,0.019264767,303.14258,0.1643001270799879
134,0.014246628,-0.7243272008266189,101830.86,5.2432756,0.010353634,293.3457,0.07420828213663726
135,0.063763306,0.6755320970327434,101678.86,0.95572877,0.019249508,303.17383,0.19374189345796228
137,0.03632991,-0.32194706481672647,101510.86,7.4293184,0.0100026819999999,294.39258,0.10856741441141575
138,0.056729004,0.3300208814499507,101398.86,3.9595954,0.01985223,301.92383,0.16423878309980874
139,0.017447159,-0.6433403129637255,101550.86,2.5644624,0.0109220239999999,291.9082,0.08112373084689714
140,0.042353317,0.16239949758766345,101286.86,4.2835,0.008652279,292.81445,0.14992563792987879
141,0.059071228,1.1155452104579942,101678.86,3.0672617,0.019249508,303.17383,0.23131449561654302
142,0.050032303,6.2362990317598666,101270.86,10.148341,0.0194478719999999,303.00195,0.6685742958576834
143,0.056440994,0.3232684476962277,101398.86,4.077486,0.01985223,301.92383,0.16366219458621684
144,0.01433818,-0.7225556518601454,101830.86,5.214345,0.010353634,293.3457,0.0743595542294247
145,0.0020300597,-0.9598102230831244,101550.86,8.542539999999999,0.0109220239999999,291.9082,0.05410044980075633
146,0.063721344,0.6585547498315402,101678.86,0.9776762,0.019249508,303.17383,0.19229220231777477
147,0.03634517,-0.3216622783510881,101510.86,7.412874,0.0100026819999999,294.39258,0.10859173225160529
148,0.0430495,-0.15334878023202292,101278.86,5.4561286,0.012489865,294.48633,0.12296397687294879
149,0.06560962,0.3835051264299572,101094.86,3.8321173,0.019264767,303.14258,0.16880578848458627
150,0.04171054,2.257649739560592,101366.86,12.9147,0.019562313,303.1582,0.3288384961206211
151,0.06499736,3.891544743271719,101190.86,4.6857014,0.018013546,302.64258,0.4683563538168324
152,0.05942218,1.1379320764766712,101678.86,2.937663,0.019249508,303.17383,0.2332261041228202
153,0.01755397,-0.6429143383430709,101550.86,2.5263133,0.0109220239999999,291.9082,0.08116010470590992
154,0.042793915,0.17449182911998168,101286.86,4.106025700000001,0.008652279,292.81445,0.15095819888765724
155,0.06367938,0.6574625612063851,101678.86,0.9928046,0.019249508,303.17383,0.19219894062296838
156,0.050265,6.45971550924453,101270.86,10.070491,0.0194478719999999,303.00195,0.6876517691603712
157,0.06596629,0.43237390768703027,101094.86,3.68861,0.019264767,303.14258,0.1729786806555798
158,0.001856491,-0.9632464217217104,101550.86,8.626207,0.0109220239999999,291.9082,0.0538070337173573
159,0.014982864,-0.7068322673657726,101830.86,4.9382205,0.010353634,293.3457,0.07570216982920687
160,0.057116196,0.3444413641514274,101398.86,3.8081594,0.01985223,301.92383,0.1654701442637058
161,0.03639476,-0.3207367223377636,101510.86,7.3903027,0.0100026819999999,294.39258,0.10867076523222129
162,0.042122528,-0.17157945672468364,101278.86,5.833939599999999,0.012489865,294.48633,0.12140726427952538
164,0.059519455,1.0730480752755014,101678.86,2.8916880000000003,0.019249508,303.17383,0.22768567660098776
165,0.043181106,0.2065397073325402,101286.86,3.938715,0.008652279,292.81445,0.15369475864319204
166,0.017584488,-0.6417916624474308,101550.86,2.5021856,0.0109220239999999,291.9082,0.0812559697005951
168,0.051108047,6.662332871676242,101270.86,9.697752,0.0194478719999999,303.00195,0.7049532115874069
169,0.063353226,0.6489732768926805,101678.86,1.1259958,0.019249508,303.17383,0.19147404290424597
170,0.065979645,0.4326638171842787,101094.86,3.6854384,0.019264767,303.14258,0.17300343595006937
171,0.03445117,-0.35701139839844337,101510.86,8.199941,0.0100026819999999,294.39258,0.10557328033807882
172,0.040672943,-0.21418934947874635,101278.86,6.433706,0.012489865,294.48633,0.11776881692506906
173,0.015127823,-0.7034267961179635,101830.86,4.8877573,0.010353634,293.3457,0.07599296210891958
174,0.002113983,-0.9581683396003718,101550.86,8.509859,0.0109220239999999,291.9082,0.05424064979254291
175,0.057095215,0.3444647355119992,101398.86,3.8278456,0.01985223,301.92383,0.16547213993793883
176,0.058743164,1.2115800128264258,101190.86,7.2385506999999985,0.018013546,302.64258,0.23951488172476293
177,0.05973117,1.0804220813370433,101686.86,2.8162003,0.019196102,303.20508,0.22831534100782447
179,0.017689392,-0.6405776421421955,101550.86,2.4698458,0.0109220239999999,291.9082,0.08135963457000311
180,0.043608353,0.21847755282361842,101286.86,3.7685943,0.008652279,292.81445,0.15471412807919654
181,0.051136658,6.666622237308502,101270.86,9.689969,0.0194478719999999,303.00195,0.7053194793723804
182,0.06303851,0.6550943792803976,101678.86,1.2564628999999998,0.019249508,303.17383,0.19199672220122266
183,0.049727127,3.258053809762383,101366.86,9.6135645,0.019562313,303.1582,0.4142627323096686
184,0.06638019,0.4413611021017321,101094.86,3.5253386,0.019264767,303.14258,0.17374609478475617
185,0.04148738,-0.19845422184072653,101278.86,6.093143,0.012489865,294.48633,0.11911243526874882
186,0.057699844,0.3587024096680973,101398.86,3.581596,0.01985223,301.92383,0.16668789112900295
187,0.03455989,-0.3555679362842318,101510.86,8.155636999999999,0.0100026819999999,294.39258,0.10569653718223528
188,0.0018965453,-0.9626184403827086,101550.86,8.598922,0.0109220239999999,291.9082,0.05386065687606195
189,0.015085861,-0.7050948502888817,101830.86,4.906862,0.010353634,293.3457,0.07585052740906485
190,0.059815094,1.0833451107668437,101686.86,2.8060744,0.019196102,303.20508,0.2285649377096336
191,0.017700836,-0.6403451150737693,101550.86,2.4708555,0.0109220239999999,291.9082,0.08137948999423142
192,0.044132873,0.2331333899220403,101286.86,3.5551634,0.008652279,292.81445,0.15596558609214853
193,0.06532352,3.592337816451703,101190.86,4.529203,0.018013546,302.64258,0.4428071543009642
194,0.0628802,0.9984343759391741,101678.86,1.3372276,0.019249508,303.17383,0.22131443275572896
195,0.050123855,6.901093066897287,101270.86,10.123607000000002,0.0194478719999999,303.00195,0.7253408808468808
196,0.05942218,4.025182427247757,101366.86,5.6283746,0.019562313,303.1582,0.4797676399358739
197,0.06570308,0.42665854902698946,101094.86,3.802512,0.019264767,303.14258,0.17249064770707134
198,0.05731456,0.34962982235096224,101398.86,3.7356315,0.01985223,301.92383,0.16591318532270974
199,0.042370483,-0.1813924792261992,101278.86,5.7239656,0.012489865,294.48633,0.12056933291072476
200,0.001949951,-0.9615657944611343,101550.86,8.577605,0.0109220239999999,291.9082,0.05395054202997766
201,0.014733002,-0.711992705320919,101830.86,5.037538,0.010353634,293.3457,0.07526152141138263
202,0.009354278,-0.7619905613833762,101350.86,9.318526,0.009102413,287.31445,0.07099221784451105
203,0.034794495,-0.3511933199014652,101510.86,8.04464,0.0100026819999999,294.39258,0.10607008450601071
205,0.017620727,-0.6411171187688656,101550.86,2.4848168,0.0109220239999999,291.9082,0.08131356880503093
206,0.060373947,1.0738451671325948,101686.86,2.552273,0.019196102,303.20508,0.22775374006163618
207,0.044779465,0.25120004001791313,101286.86,3.2863421,0.008652279,292.81445,0.1575082925153875
209,0.049662277,6.828333826453138,101270.86,10.284077,0.0194478719999999,303.00195,0.7191279887508071
210,0.062374756,4.274874233004274,101366.86,4.40157,0.019562313,303.1582,0.501088756497417
211,0.057381317,0.35120180530195094,101398.86,3.7179508,0.01985223,301.92383,0.16604741652677044
212,0.06294124,1.0003741717464936,101678.86,1.3180188,0.019249508,303.17383,0.221480071401291
213,0.06593387,0.4035597096192269,101094.86,3.7064855,0.019264767,303.14258,0.1705182439833804
214,0.010845825,-0.7240397799992859,101350.86,8.709496000000001,0.009102413,287.31445,0.07423282492426786
215,0.038220093,-0.28731680751570216,101510.86,6.6451254,0.0100026819999999,294.39258,0.11152448282715448
216,0.014586136,-0.7148637044423615,101830.86,5.109349,0.010353634,293.3457,0.07501636756369869
217,0.041586563,-0.19653800020799345,101278.86,6.0541606,0.012489865,294.48633,0.11927606092184331
218,0.0015417784,-0.9696826057839844,101550.86,8.749252,0.0109220239999999,291.9082,0.05325744968039815
219,0.017483398,-0.6435091057030767,101550.86,2.5543752,0.0109220239999999,291.9082,0.08110931767999506
220,0.0609328,1.067317490944352,101686.86,2.3444042,0.019196102,303.20508,0.22719634353649248
222,0.04538791,0.2829387764881532,101286.86,3.0450034,0.008652279,292.81445,0.16021845474016616
223,0.06357448,3.994949525557778,101366.86,3.899119,0.019562313,303.1582,0.47718606054053614
224,0.04988353,6.863210156583391,101270.86,10.199976,0.0194478719999999,303.00195,0.7221060692596688
225,0.0140158385,-0.7263787329623661,101830.86,5.348017,0.010353634,293.3457,0.07403310235585314
226,0.0011374205,-0.9776329353895328,101550.86,8.914246,0.0109220239999999,291.9082,0.05257857316016552
227,0.06269519,0.9925543698982371,101678.86,1.410751,0.019249508,303.17383,0.220812340611369
228,0.0662791,0.43277373391162893,101094.86,3.5812160000000004,0.019264767,303.14258,0.17301282171004173
229,0.05771701,0.35706567149305296,101398.86,3.5879815,0.01985223,301.92383,0.16654813049366646
230,0.03466098,-0.35953653623940307,101510.86,8.098216,0.0100026819999999,294.39258,0.10535765949270127
231,0.04205005,-0.18758334911656765,101278.86,5.8664985,0.012489865,294.48633,0.12004069618534255
232,0.056835815,2.9956401164377904,101190.86,8.013363,0.018013546,302.64258,0.3918552971687074
233,0.06089084,1.065893822674859,101686.86,2.3525794,0.019196102,303.20508,0.22707477688344652
234,0.018257782,-0.6277192302205047,101550.86,2.2393107000000003,0.0109220239999999,291.9082,0.08245761092748936
236,0.045820877,0.2951770934722345,101286.86,2.83872,0.008652279,292.81445,0.16126348135665497
237,0.06264369,0.9909176671858113,101678.86,1.4429777,0.019249508,303.17383,0.22067258300417605
238,0.06289928,3.4219102261780665,101190.86,5.5108232,0.018013546,302.64258,0.42825438791554893
239,0.050476715,6.877602455361677,101270.86,9.954397,0.0194478719999999,303.00195,0.723335023805897
240,0.06403987,4.031514747141498,101366.86,3.717563,0.019562313,303.1582,0.4803083550392405
241,0.036686584,-0.3200143442422189,101510.86,7.282061,0.0100026819999999,294.39258,0.10873244890473889
242,0.0007445067,-0.9854195933334458,101550.86,9.084488,0.0109220239999999,291.9082,0.051913672519377466
243,0.042280838,-0.19656482961036442,101278.86,5.758896,0.012489865,294.48633,0.1192737699663452
244,0.066384,0.4126787620821726,101094.86,3.5423114,0.019264767,303.14258,0.17129691743605624
245,0.013724014,-0.732621443280395,101830.86,5.457195,0.010353634,293.3457,0.07350003899020775
246,0.057823822,0.3598332397467698,101398.86,3.533728,0.01985223,301.92383,0.166784452407198
247,0.05059497,6.669693623473645,101270.86,9.8905945,0.0194478719999999,303.00195,0.705581744216171
248,0.06419818,4.043952916778583,101366.86,3.6277595,0.019562313,303.1582,0.48137044702035714
249,0.046305344,0.30887106930464264,101286.86,2.6446486,0.008652279,292.81445,0.16243280629316664
250,0.0013186187,-0.9741761950577416,101550.86,8.849559,0.0109220239999999,291.9082,0.05287374329325742
251,0.019413635,-0.6024498869826486,101550.86,1.747491,0.0109220239999999,291.9082,0.08461535339314857
252,0.05783145,0.36001265895396556,101398.86,3.5522263,0.01985223,301.92383,0.1667997729653493
253,0.013674423,-0.733587602822506,101830.86,5.4870230000000015,0.010353634,293.3457,0.07341753888512027
254,0.041001007,-0.22088462161655914,101278.86,6.2765975,0.012489865,294.48633,0.11719710942658287
255,0.034756348,-0.35579127388839604,101510.86,8.060166,0.0100026819999999,294.39258,0.10567746644390434
256,0.06690471,0.4237596027780268,101094.86,3.3320417,0.019264767,303.14258,0.17224310746163754
258,0.060856506,1.0647290031816379,101686.86,2.3888967,0.019196102,303.20508,0.22697531325822712
259,0.019932434,-0.5918259862384883,101550.86,1.5478746,0.0109220239999999,291.9082,0.08552252543837535
261,0.04668109,0.3194919875683608,101286.86,2.493638,0.008652279,292.81445,0.16333972366518557
262,0.06069629,1.0592931788799382,101686.86,2.4391315,0.019196102,303.20508,0.22651114967386973
263,0.0016409606,-0.9678634564909842,101550.86,8.714522,0.0109220239999999,291.9082,0.053412786352346156
264,0.014115021,-0.7250036468906739,101830.86,5.313454599999999,0.010353634,293.3457,0.07415052058801289
265,0.06211154,1.115652310024787,101678.86,1.6793508999999998,0.019249508,303.17383,0.2313236408199283
266,0.057396576,0.3497857641438063,101398.86,3.7173321,0.01985223,301.92383,0.16592650115072408
267,0.040938064,-0.2220806769611261,101278.86,6.321979,0.012489865,294.48633,0.11709497858036505
268,0.06739299,0.4341504277528938,101094.86,3.1172392,0.019264767,303.14258,0.1731303772292156
269,0.06520717,3.790573769478087,101190.86,4.5541496,0.018013546,302.64258,0.4597344693498434
270,0.010737106,-0.7241532181718461,101350.86,8.757054,0.009102413,287.31445,0.07422313846903014
271,0.03623645,-0.3283575808000231,101510.86,7.442650299999999,0.0100026819999999,294.39258,0.10802002216486048
272,0.020605728,-0.5786730230729173,101550.86,1.2757549,0.0109220239999999,291.9082,0.08664565344785549
273,0.060599014,1.04716600489303,101662.86,2.5740232000000005,0.019394467,303.20508,0.22547561352820578
274,0.046967193,0.33558641943275347,101286.86,2.3696413,0.008652279,292.81445,0.16471402290072854
275,0.06839435,0.41535782973221275,101102.86,2.9177694,0.01934106,303.29883,0.17152568230669227
276,0.062102005,1.1153274681004675,101678.86,1.6841681,0.019249508,303.17383,0.23129590265482708
277,0.013519928,-0.7363836872664447,101830.86,5.574898999999999,0.010353634,293.3457,0.07317878198172688
279,0.0018450469,-0.9638100230590817,101550.86,8.635976,0.0109220239999999,291.9082,0.053758907949785856
280,0.04065387,-0.22748104806235264,101278.86,6.418394999999999,0.012489865,294.48633,0.11663384233532095
281,0.056988403,0.34018683655883225,101398.86,3.9050791,0.01985223,301.92383,0.16510685128962846
282,0.031859085,-0.40949202105494065,101510.86,9.252649,0.0100026819999999,294.39258,0.10109197399528014
283,0.010761902,-0.7226412660771269,101350.86,8.750467,0.009102413,287.31445,0.0743522436543177
284,0.06163661,3.3771514720682294,101190.86,6.0272190000000005,0.018013546,302.64258,0.42443244986422224
285,0.060423538,1.0421968396223478,101662.86,2.6392632000000003,0.019394467,303.20508,0.22505129783378885
287,0.047232315,0.3431255674029708,101286.86,2.2520225,0.008652279,292.81445,0.16535778873101162
288,0.062039062,3.405731678147246,101190.86,5.849208,0.018013546,302.64258,0.4268729060230353
289,0.06901424,0.4265581772049072,101102.86,2.6630194,0.01934106,303.29883,0.17248207698400886
290,0.06237285,1.124552978751141,101678.86,1.5733675,0.019249508,303.17383,0.23208366654370127
291,0.032780334,-0.39020257079369625,101510.86,8.881731,0.0100026819999999,294.39258,0.10273909499783768
292,0.05690448,0.33821322527967873,101398.86,3.9248886,0.01985223,301.92383,0.16493832514996395
293,0.021092102,-0.5687280968262503,101550.86,1.0705062,0.0109220239999999,291.9082,0.08749484804220235
294,0.041111633,-0.22855289485947228,101278.86,6.2385917,0.012489865,294.48633,0.116542317623774
295,0.0015322417,-0.970041602160498,101550.86,8.758301,0.0109220239999999,291.9082,0.05322679507575212
296,0.012829468,-0.7499292448711204,101830.86,5.8440995,0.010353634,293.3457,0.07202213043801536
297,0.0114104,-0.7059279809097144,101350.86,8.478803,0.009102413,287.31445,0.07577938660801235
298,0.0603358,1.0392314663958393,101662.86,2.6796713,0.019394467,303.20508,0.2247980854064955
299,0.047377273,0.3472476914730177,101286.86,2.2037272,0.008652279,292.81445,0.16570977580368437
